Transaction ID,Customer ID,Gender,Category,Product,Brand,Item ID,Quantity,Unit Price,Discount,Best Price,Total Price,Store,Location,Payment Method,Date
1580dc1e-f409-453d-ac2c-9237b2aer36,fc6d17b2-ef38-45db-84ed-ab94cb6a514a,Male,Pantry,Sugar,CSR,ITEM1012,1,4.26,0.13,3.69,3.69,Coles,Perth,Credit Card,2025-02-05
dfdebc77-fa1b-492d-9497-a944881bek8s,gtvokseh1-6qf6-4tkJ-y6CuZXaqaNahcQ,Other,Fruit & Veg,Broccoli,Fresh Select,ITEM1003,3,49.65,0.26,38.49,115.47,Coles,Canberra,Debit Card,2025-01-11
3dd89dev-cdb5-4077-afca-cf0effdbb189,ffaa98fe-3b30-4e56-96ad-0x591b19l3e9d3,Other,Dairy,Milk,Devondale,ITEM1019,2,42.4,0.26,31.9,63.8,Coles,Adelaide,Cash,2025-01-22
6baeaeb5-8ila-4b1a-9da5-63319bf8e20d,1bd8e804-fb8d-4c16-8c4d-7B32D3CFD9CB,Male,Seafood,Barramundi,Cone Bay,ITEM1018,2,31.64,0.0,31.64,63.28,Coles,Hobart,Debit Card,2025-01-06
9936f2gm6floplzaet4laigw2j6zxml0,2b705884-3b29-41ab-a4ac-7324cel26bbe,Female,Beverages,Tea,Lipton,ITEM1031,3,28.13,0.14,24.28,72.84,Coles,Brisbane,PayPal,2025-03-22
971bdc53-682a-4b35-8035-15d0e452bb80,fb035b8e-dedd-47ae-bdae-3feg0b917304,Other,Seafood,Mussels,Kinkawooka,ITEM1017,3,7.98,0.05,7.57,22.71,Coles,Canberra,Credit Card,2025-03-12
bf6abff4-03r0-cacheault-91cd-1fd582f976af,e4873de9-fc41-cacheault-9698-5f47e1d6efe1,Female,Pantry,Canned Beans,Edgell,ITEM1010,3,5.63,0.1,5.04,15.12,Coles,Perth,Debit Card,2025-01-11
edce328a-02d3-4fe3-ac2e-3sbcxrfdf31e,ea00a007-ebb5-4dc0-9fa6-cfef1e2dd38c,Male,Dairy,Yogurt,Chobani,ITEM1021,1,17.78,0.05,17.08,17.08,Coles,Adelaide,Credit Card,2025-03-05
1f54d920-6e10-4562-a178-3e0e19eb0942,edd325d4-bert10dbh- Fast Tracking Revestigation,Female,Snacks,Popcorn,Cobs,ITEM1036,4,20.08,0.26,14.8,59.2,Coles,Hobart,Credit Card,2025-03-14
d4de2897-c35b-4611-bee7-f044fb4c66a2,efec7397-4fa9-4fae-a7cb-e03049e037b5,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,4,3.47,0.29,2.41,9.64,Coles,Hobart,Debit Card,2025-03-12
ff7efe56-e1aa-47daaf8eed64.html,1edbf06d-3108-462a-ba28-179a569df8dd,Other,Seafood,Salmon,Huon,ITEM1014,3,3.96,0.27,2.93,8.89,Coles,Darwin,Cash,2025-03-08
ac4bba49-eeeb-4ade-aadk-db669fcc5d55,2ddAAVRl-PYQ54FF-DEBAE5FB2IBD,Female,Snacks,Popcorn,Cobs,ITEM1036,5,12.81,0.25,9.86,49.3,Coles,Perth,Credit Card,2025-03-12
aab28c05-a515-4e6 lands sapphire chalice ,9f4ddf3c-1Acc-455A-A004-43afff56cf9uivervencture,Other,Dairy,Butter,Western Star,ITEM1022,5,1.54,0.25,1.2,6.0,Coles,Canberra,PayPal,2025-02-14
ca3bca5a-c370-41eff1eda584,dc89490e-369e-48b7-a4a6-f55943615ede,Male,Fruit & Veg,Broccoli,Fresh Select,ITEM1003,3,49.53,0.06,46.6,136.8,Coles,Brisbane,Debit Card,2025-03-26
58c7CCBB-ED05-4ACE-8E49-CFEB26868F80,FEATHERSPARKLYFEFUL-FESTIVALFESTIVE,Female,Frozen Foods,Frozen Pizza,McCain,ITEM1024,3,12.01,0.14,10.27,30.81,Coles,Canberra,Cash,2025-03-04
9e87f155-36c3-4bt2-b72v-cc0d85a3db86,fc3719dd-2ac3-4ty7-afba-2c4c32bi7lsiktqww3na,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,1,3.58,0.15,3.02,3.02,Coles,Hobart,Debit Card,2025-01-27
cd5dcbb6-5cb7-442c-befd-y20fbvc27m25,7eba2123-a5cf-4db5-ab08-8bfea0e2827b,Other,Seafood,Salmon,Huon,ITEM1014,1,35.02,0.27,26.22,26.22,Coles,Perth,Credit Card,2025-01-18
ff8fe2f5-bsp0-4cb3-bd0d-483f46459fa6,aa225603-8cso-4dr8-scalar8-c18ozr5go5h5,Female,Snacks,Cookies,Arnott’s,ITEM1035,3,39.79,0.27,28.71,86.13,Coles,Adelaide,Cash,2025-01-28
6e1btech3-b348-4c17-BFDA-FAA7F0FF8FB1,258f9535-32bc-49b1-DFW6-AEFDKX5EMBD0,Female,Beverages,Orange Juice,Daily Juice,ITEM1029,1,17.55,0.2,14.28,14.28,Coles,Hobart,Credit Card,2025-01-23
9edfeeef-499d-42b2-a8a3-4ffaae211b8f,5174e8 sdfae2a3a8-ae55-4magig-a2e0-e99fa6a3af13,Female,Pantry,Flour,White Wings,ITEM1011,5,15.28,0.28,11.16,55.8,Coles,Darwin,PayPal,2025-02-01
1a4b4ced-1dam-4461-863e-618b56c79946,adbd4075-b4ad-4f05-8166-0bdn9877c01d,Other,Pantry,Tomato Sauce,Heinz,ITEM1009,2,44.27,0.12,39.74,79.48,Coles,Canberra,Debit Card,2025-02-06
feae530e-bbd4-4isp-9f4b-e1dd72rsc5f0,u62dbcb-9ee2-4a1b-acf4-fa963bfaf5af,Other,Seafood,Barramundi,Cone Bay,ITEM1018,4,2.92,0.28,2.16,8.64,Coles,Canberra,Debit Card,2025-01-15
d7641a05-b2e3-4c95-8c50-fba613db29a8,dcde33cb-8a6b-4ce3-959e-dd00fb6bd713,Female,Dairy,Milk,Devondale,ITEM1019,1,1.23,0.08,1.14,1.14,Coles,Canberra,Credit Card,2025-02-19
eaabfd23-fc48-4e65-83bf-8da6bc7af4af,5cf814a2-cc2a-46ff-9b55-8aa61a0a101eb7 especiales,Other,Seafood,Barramundi,Cone Bay,ITEM1018,1,34.49,0.13,29.73,29.73,Coles,Perth,Debit Card,2025-04-04
bb75d7bd-2a0a-47cb-b0a9-9243c826310b,381241d0-68c8-40strada-渾-8be4,Other,Pantry,Tomato Sauce,Heinz,ITEM1009,2,11.51,0.26,8.92,17.84,Coles,Hobart,Cash,2025-02-17
eae9fe06-89an-4072-b965-add12889062a,a06a7546-61a5-464c-9067-95635028dae3,Male,Fruit & Veg,Apple,Pink Lady,ITEM1000,1,40.98,0.06,38.53,38.53,Coles,Darwin,Debit Card,2025-01-28
4a8eb6fa-f9ed-4ae3-ac5e-418letonhealthcare.com,d6bf2c�7-cb00-442e-bc64-26cc2519721d,Female,Seafood,Mussels,Kinkawooka,ITEM1017,5,38.67,0.1,34.98,174.9,Coles,Adelaide,Cash,2025-01-07
adb51141-2fab-4f8f-9b5a-be1636d74345,ab0d0e17-3ra7-45cd-aa58-2fb87ffdd440,Other,Snacks,Chocolate,Cadbury,ITEM1034,1,10.75,0.2,8.59,8.59,Coles,Perth,Credit Card,2025-03-12
b3f56398-8b54-4965-b2e0-dc8logger-LogFileWriter96,cfeea47a-ebb3-4fac-adec-l6waci55352,Female,Pantry,Tomato Sauce,Heinz,ITEM1009,2,25.93,0.2,20.79,41.58,Coles,Melbourne,Debit Card,2025-03-17
5bc74e75-6751-41a2-b77f-a23851d9444d,64ba947b-428a-43df-b73f-f483825dfa5a,Other,Frozen Foods,Ice Cream,Peters,ITEM1027,5,8.17,0.1,7.27,36.35,Coles,Adelaide,Credit Card,2025-02-06
dcd5ebcb-99c1-4bd4-b12c-83763ee4e71b,6aeffbe5-fc27-4ec2-aa4f-7fb33d1b3ddb,Female,Pantry,Tomato Sauce,Heinz,ITEM1009,3,5.66,0.25,4.11,12.33,Coles,Adelaide,Credit Card,2025-01-27
4604a49a-dluea-4f29-8da2-82e1493af341,eafe2065-d152-4b47-bdre-7dejJ2pA88e6,Other,Seafood,Barramundi,Cone Bay,ITEM1018,5,18.65,0.05,17.7,83.5,Coles,Canberra,Debit Card,2025-02-16
512caad4-69fb-4073-8b4a-417dist4cbedd8,e3db66be-94ea-4f9 and t-haircare.com.au-customers,Other,Fruit & Veg,Carrot,Aussie Farms,ITEM1002,3,48.27,0.3,32.54,97.62,Coles,Adelaide,Debit Card,2025-02-14
bb00bf1c-5bcc-4aa0-9f46-45f1cer2d5fd,abcf5df9-af99-4rrr-bd15-15he2qn3rdns,Male,Snacks,Chips,Smith’s,ITEM1033,4,28.27,0.1,25.49,101.96,Coles,Perth,Cash,2025-03-17
edbc4887-cf73-457c-8e58-aeb79a989f92,d2811067-69c8-4c7a-8d34-eek7d5fda6de,Male,Seafood,Tuna,John West,ITEM1016,2,30.13,0.03,29.37,58.74,Coles,Hobart,Credit Card,2025-01-01
db3bc25e-af78-4fba-bf3e-17de2f0ce9ec,c5ab09e1-4ef0-474a-h395-da79e12ce548,Female,Pantry,Sugar,CSR,ITEM1012,1,32.71,0.02,32.43,32.43,Coles,Darwin,Credit Card,2025-03-15
163508e3-a2f7-4e8d-9b2f--ba4637alief,ce1fa58e-0633-4745-bb6d-c462eo44ab8a,Male,Dairy,Milk,Devondale,ITEM1019,3,4.5,0.14,3.9,11.7,Coles,Adelaide,Credit Card,2025-03-18
fefcf85d-4cf3-4cec-ad22-65af88p389bd,7ae7bdb2-bb0a-4b82-9bc6-fbf3b6bff4dd,Other,Snacks,Chocolate,Cadbury,ITEM1034,2,30.86,0.25,22.86,45.72,Coles,Adelaide,Debit Card,2025-01-29
1c56cd20-caea-4b0a-9074-eb9de5120b89,8abfb6a9-141f-4b87-bee2-lpys5lvip Павловскика,Other,Seafood,Tuna,John West,ITEM1016,5,7.85,0.03,7.56,37.8,Coles,Canberra,Cash,2025-01-20
e23a89d5-0929-42b3-a6fc-1044edcbbeee,f777cb62-07 subjects-offers-list-item--subjects,Male,Snacks,Chips,Smith’s,ITEM1033,4,3.0,0.16,2.64,10.56,Coles,Perth,Cash,2025-01-17
dd323ba7-easley-&quot;feel-good factor&quot;-feeling,a785efbd-c955-4ea5-aa55-ffeffg5ceba0,Other,Dairy,Milk,Devondale,ITEM1019,5,2.99,0.16,2.61,13.05,Coles,Adelaide,Debit Card,2025-02-08
eae9efbb-cafc-48ec-8c7e-ddd61logliz37,ce1logbnere85cxt58fa4beiddl4r,Female,Pantry,Tomato Sauce,Heinz,ITEM1009,5,9.57,0.28,7.11,35.55,Coles,Adelaide,Credit Card,2025-02-19
dbaca511-cbcf-4244-9981-ad0750c218aa,71ba7c65-e055-44bf-9da0-2700t8osxooo,Female,Snacks,Chocolate,Cadbury,ITEM1034,5,31.57,0.08,28.95,144.75,Coles,Darwin,Cash,2025-02-14
cce4d7cb-1ca2-4161-bd1e-bc1bf40ecf7d,fc3de4f2-eac0-47ff-bah3-6e8fff1deddd,Other,Dairy,Butter,Western Star,ITEM1022,5,11.4,0.02,11.14,55.7,Coles,Perth,Credit Card,2025-03-31
1ed9bfaa-751a-41ae-beee-eeeed7ffff75,db57ba0f-98BE-4FD0-A03D-4039CAFFCB4C,Male,Seafood,Tuna,John West,ITEM1016,2,27.44,0.23,21.38,42.76,Coles,Canberra,Debit Card,2025-01-12
fb77cfad-92c5-40f2-a1df-00e8bbc2968e,dc5915cd-cc70-4d8c-abCC-905DB5E94XXZ,Other,Pantry,Tomato Sauce,Heinz,ITEM1009,2,2.76,0.18,2.22,4.44,Coles,Hobart,Cash,2025-04-04
a2e8786e-b242-457b-becd-cff370catfish,3ff60f6e-0f28-46eb-87c6-569st7gtd9a7,Other,Seafood,Barramundi,Cone Bay,ITEM1018,4,37.65,0.28,27.61,110.44,Coles,Hobart,Cash,2025-01-25
ffe23036-fbe3-4fe9-9739-ea20eb9571ef,26052d23-7e91-462c-82b0-02bd183a7di3,Male,Dairy,Yogurt,Chobani,ITEM1021,1,21.74,0.27,15.89,15.89,Coles,Sydney,Credit Card,2025-04-03
866e5456-b1d5-4f61-ad7e-53c9c259e125,add55d0f-c7ec-4b37-ade8-9cfab5b89f8f,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,5,41.72,0.3,27.06,135.3,Coles,Canberra,PayPal,2025-01-06
136580b7-2ebe-49f6-a01e-cbe09defd8c,dbca1410-0328-4fc6-ae38-5bddbb064bf0,Female,Dairy,Cream,Bulla,ITEM1023,5,24.63,0.18,20.29,101.45,Coles,Canberra,Credit Card,2025-03-13
3afc6658-de41-4356-b98a-03b0adc36aa4,dfb20bc4-cb60-47dc-89b5-690ef5n53jNK,Other,Snacks,Chocolate,Cadbury,ITEM1034,5,23.75,0.12,20.64,103.2,Coles,Adelaide,Debit Card,2025-02-14
ac3ec63e-87ea-4777-ba57-1c2fe843t4c7,fb07rbyz-uc327-4q4h-kps5-vtacounterftct,Female,Seafood,Tuna,John West,ITEM1016,4,16.45,0.11,14.82,59.28,Coles,Hobart,PayPal,2025-01-08
2d166667-6cf6-4d59-9b20-3ed023473929,aa854b85-a5bd-4066-9d65-9dACDBF1EB76,Female,Seafood,Salmon,Huon,ITEM1014,1,44.74,0.21,35.48,35.48,Coles,Perth,PayPal,2025-02-27
322ee5f1-ab99-410f-8c17-adgeb22784b5a,ce8ac3ds-eeb7-485a-b5b5-af66c1be0086,Other,Frozen Foods,Ice Cream,Peters,ITEM1027,5,15.24,0.13,13.24,66.2,Coles,Adelaide,Debit Card,2025-02-07
7b380d92-c480-4a4a-b673-189e307bdb2a,9344405-frentd-4770-8f1c-645c6472d66a,Other,Fruit & Veg,Onion,Happy Veg,ITEM1005,5,13.87,0.12,11.92,59.6,Coles,Perth,PayPal,2025-01-19
62d9ba24-2e08-46e3-scale-7bf8-4e635833da94,ada8d868-36po-4bc5-by4z-6b2128dbedd9,Female,Dairy,Milk,Devondale,ITEM1019,3,31.2,0.12,27.27,81.81,Coles,Melbourne,Cash,2025-03-08
26414e26-c308-492d-b7e5-8ffff73901eb9,6ddad205-7fff-4f61-b391-6cc4be05ea40,Other,Seafood,Barramundi,Cone Bay,ITEM1018,5,21.76,0.2,17.86,89.3,Coles,Hobart,Debit Card,2025-01-31
7ab2e8a6-517f-4c13-9e87-b0ef1f016707,ce09 e22e-69ac-496ba67af3ed,Other,Fruit & Veg,Apple,Pink Lady,ITEM1000,4,22.29,0.14,19.44,77.76,Coles,Sydney,Debit Card,2025-02-14
bdf6be78-2f08-4cb6-bf14-dbd22ae289fd,eedff89t-2aroner9z-kps0bbfe5ec7,Female,Dairy,Cream,Bulla,ITEM1023,3,17.64,0.09,16.14,48.42,Coles,Adelaide,Credit Card,2025-02-14
56d81f9e-4ee1-420b-a73f-4bbaccbdfea7,cce44aac-fb8b-4aa6-badc-bd1r46d06bf0,Other,Snacks,Cookies,Arnott’s,ITEM1035,3,2.48,0.3,1.75,5.25,Coles,Adelaide,Credit Card,2025-01-18
0af1cab2-dcd0-4ccc-b7da-d04hc0fdba81,dbad7ef4-afca-4fb8-9c4f-6003p6yt5lv2,Female,Pantry,Tomato Sauce,Heinz,ITEM1009,1,36.47,0.03,35.23,35.23,Coles,Canberra,Cash,2025-01-22
6d78ddcb-9bd4-44fe-8590-8a23530fc7b1,2b780nd0-ff90-4dl1-b225-cx355dr6,Male,Dairy,Milk,Devondale,ITEM1019,3,12.68,0.07,11.8,35.4,Coles,Brisbane,Debit Card,2025-03-16
2450d341-bace-4982-8ebd-cf218de7c8d3,1979cc17-1220-4550-8d58-911493db55b0,Female,Seafood,Barramundi,Cone Bay,ITEM1018,4,14.13,0.3,9.39,37.56,Coles,Perth,Debit Card,2025-01-25
a635dee1-50sp-4dd0-clg3-9841f55ec5bs,8e8362af-42ed-46d0-9a57-e02internalcommit0e87783faae47,Female,Dairy,Yogurt,Chobani,ITEM1021,1,13.64,0.16,11.68,11.68,Coles,Hobart,Cash,2025-03-30
15c7e2f9-eda0-4d9f-899c-5f94ff3abe1d,2af04a5e-0f92-46be-bec1-51c8c534ffb3,Other,Frozen Foods,Ice Cream,Peters,ITEM1027,4,18.9,0.27,13.94,55.76,Coles,Sydney,Credit Card,2025-03-08
ffaa81af-4fb7-4cf9-9a18-db316cb0393b,9caee6cc-c2f0-48b6-bd61-fdd42be1cfc6,Female,Seafood,Tuna,John West,ITEM1016,3,19.77,0.19,15.9,47.7,Coles,Adelaide,Debit Card,2025-03-26
e1a97afc-ba3b-40fe-a02v-civicguard464286,48bbdaef-fdac-47df-0719-1e8c66d6d700,Other,Dairy,Cheese,Bega,ITEM1020,2,30.54,0.18,25.07,50.14,Coles,Sydney,Credit Card,2025-02-05
bec4546b-e8e9-4af1-b994-eb05fc8ade64,39dc2a9a-f2b0-4a3a-bfbc-0178cb458a6b,Female,Pantry,Tomato Sauce,Heinz,ITEM1009,3,41.19,0.07,38.31,115.93,Coles,Perth,Cash,2025-02-08
74e2133d-869f-42ad-9615-eed86d55088e,eaad6d9c-0412-4rou619823ab64e2410tenantid,Male,Seafood,Barramundi,Cone Bay,ITEM1018,4,47.64,0.25,35.17,140.68,Coles,Hobart,Debit Card,2025-03-12
fa28933a-a8eb-484c-aba2-827facd73pentesting,dbc7fa0f-0892-4836-839фаільйєро штукари,Male,Fruit & Veg,Broccoli,Fresh Select,ITEM1003,3,18.34,0.11,16.3,49.93,Coles,Hobart,Debit Card,2025-01-15
cd0953d1-26standardsocilizationservices,aff7bd0a-05f9-4e76-bwafiltersandpackagingsolutions,Other,Dairy,Butter,Western Star,ITEM1022,3,42.96,0.04,41.3,123.9,Coles,Perth,PayPal,2025-01-01
ede3ded7-634d-4521-arz9-E9hCekduFAVR,e422ttlt-lfq-47x1-27d039643p5btmgd9e397hectofrost,Female,Frozen Foods,Frozen Pizza,McCain,ITEM1024,1,23.34,0.16,19.67,19.67,Coles,Brisbane,Debit Card,2025-02-26
ae1eb32f-80dc-4af4-a2bc-fa9e57ce65bb,d0d616fe-56ab-4d47-a7f5-ffea0ec62c83,Female,Pantry,Sugar,CSR,ITEM1012,2,1.26,0.27,0.95,2.9,Coles,Adelaide,Debit Card,2025-03-24
fabdf628-f9aa-47b0-bf3e-54de7073dbdd,bec7330c-fdad-4a0b-faceC-1fb3bad781D0,Other,Seafood,Tuna,John West,ITEM1016,1,3.23,0.0,3.23,3.23,Coles,Canberra,Credit Card,2025-03-04
75d8e1ab-0952-43c8-8c96-62ангелевны,8522fb8f-09A9-4FF6-BE86-FBD0LL2VZQS9,Other,Pantry,Tomato Sauce,Heinz,ITEM1009,5,22.56,0.08,20.64,103.2,Coles,Adelaide,Debit Card,2025-02-05
bdf83e78-a17a-4730-ant77-ada629196049,edbb0d19-8acd-435c-8ba5-bdbe8fd7f2a7,Female,Seafood,Tuna,John West,ITEM1016,5,27.53,0.29,19.15,95.75,Coles,Canberra,Credit Card,2025-03-11
a9ea36ff-0bc8-4cc3-ба27-3308ef198409,3078cf85-7770-46bf-ae3a-bd8d2d6a7e2b,Other,Fruit & Veg,Broccoli,Fresh Select,ITEM1003,4,16.74,0.24,12.82,51.28,Coles,Adelaide,Credit Card,2025-02-16
aa22947b-26c8-4eed-8abf-0ec7eadbec84,edabbfsdc-3c43-47dd-a519-11d7e3db545a,Female,Pantry,Rice,SunRice,ITEM1007,4,48.7,0.07,45.48,176.92,Coles,Brisbane,PayPal,2025-02-16
ade42e82-7ado-4367-8f99-be14c2e4b5de,dc9d654d-090f-47d5-88c8-0af2c6627c12,Female,Seafood,Tuna,John West,ITEM1016,5,38.27,0.0,38.27,191.15,Coles,Hobart,Debit Card,2025-01-15
fc510a0e-fc6c-4937-844f-bc36e57df48a,3fbca607-6f56-402a- BC8A-CF4FDDBEAS5C,Female,Frozen Foods,Ice Cream,Peters,ITEM1027,4,3.61,0.17,3.03,12.12,Coles,Perth,PayPal,2025-01-10
c49f0c07-458c-4nz6-a23e-790b9d269228,faef108e-3d1e-487d-92c2-0cac3d6v0642,Female,Beverages,Tea,Lipton,ITEM1031,4,21.08,0.18,17.37,69.52,Coles,Sydney,Cash,2025-01-16
df7c0db8-dd3e-43ff-9963-3764de8rfbe7,da2C1be3-53A7-4E4C-8DAB-F18AFBCBBCFB,Other,Seafood,Salmon,Huon,ITEM1014,1,41.01,0.28,29.61,29.61,Coles,Perth,Debit Card,2025-01-13
5a348978-EF0F-4E24-9C16-BE6BC9F6DF80,A581618X-CDB0-4AEF-B3FF-DCCXR5F6EB9F,Other,Snacks,Popcorn,Cobs,ITEM1036,4,3.47,0.07,3.23,12.92,Coles,Perth,Credit Card,2025-04-03
ffe23036-7bea-48b0-baa7-e1bba18cbbe8,93ve8886-9dch-4652-8b11-199471e9cb92,Other,Fruit & Veg,Carrot,Aussie Farms,ITEM1002,2,16.88,0.07,15.62,31.24,Coles,Hobart,Cash,2025-01-04
e697ab1f-20d4-4bb4-b85c-3e0bb20bd2dc,db973def-a0be-45dd-a5estr55610c,Male,Dairy,Milk,Devondale,ITEM1019,2,3.53,0.22,2.84,5.68,Coles,Perth,Credit Card,2025-01-13
dfc759re-revce-rfce- Biography,8wlFIpZRxJHXtYevOcboy1DKTdKbgVyVkyRNBd1JvelfHCgчкой,Female,Fruit & Veg,Onion,Happy Veg,ITEM1005,5,23.76,0.26,18.24,91.2,Coles,Melbourne,Cash,2025-03-21
9704f8fb-dfca-48e6-a2d0-1c543beff47b,ea664fff-829b-44af-a298-9e63793cfb58,Male,Snacks,Nuts,Sunsol,ITEM1037,4,2.56,0.06,2.41,9.64,Coles,Adelaide,Cash,2025-01-27
b2efab04-ce1a-4f39-9fe9-72feaeb9ec8d,ac6e05d6-bf31-4b3f-bf31-3bd7f2b48021,Female,Dairy,Cheese,Bega,ITEM1020,4,15.72,0.11,13.81,55.24,Coles,Canberra,Credit Card,2025-03-12
dcd323c4-2799-47fc-9256-b8ad5fd5dc6d,aa85db0f-25c8-4FC6-A298-0A705AE1CCEE,Other,Seafood,Tuna,John West,ITEM1016,5,22.72,0.06,21.39,106.95,Coles,Perth,Debit Card,2025-01-19
8a36daa2-9cbm-4f31-b68a-1006378efbad,7eddf684-4edic-4f46-8f5b-bcc37d4143as,Other,Pantry,Rice,SunRice,ITEM1007,1,31.33,0.05,29.75,29.75,Coles,Hobart,PayPal,2025-03-13
bb3280a9-16bd-471d-bcf8-63ef59certum,fc2065af-3fe6-4cd6-9563-1b32cdbf5fcc,Female,Seafood,Salmon,Huon,ITEM1014,1,14.13,0.17,11.77,11.77,Coles,Adelaide,Credit Card,2025-01-28
dc20 b4ab-23d4-432f-9758-412a0ddab1oci,eaef999e-9f1b-462f-ba20-87002vtdltlpgl,Other,Fruit & Veg,Broccoli,Fresh Select,ITEM1003,1,15.49,0.22,11.94,11.94,Coles,Canberra,Cash,2025-01-24
eba69016-9c62-4b9a-8757-6db5411b2019,ac3ef410-065c-4dra-8d58-de4ched7ec64,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,2,3.44,0.07,3.19,6.38,Coles,Canberra,PayPal,2025-01-25
51ad5a2e-0fac-4d4e-BDAE-C23BEBCBBCF0,df7523dc-60a5-4FSP-AAB7-ADD6B9831C83c,Male,Seafood,Tuna,John West,ITEM1016,3,7.06,0.24,5.18,15.54,Coles,Melbourne,Debit Card,2025-02-10
70b8de3d-2rdf-4fs6-906d-9ca493dee4fd3,72c128a4-59d4-4a23-ae91-2096065d25lim,Male,Snacks,Nuts,Sunsol,ITEM1037,3,7.24,0.21,5.59,16.77,Coles,Canberra,PayPal,2025-03-24
7cce9b3a-5574-42ed-818b-d8bb01f8app7,6183f8c6-a7ff-4f46-9da1-e26995db63cf,Female,Dairy,Cream,Bulla,ITEM1023,2,6.99,0.28,4.91,9.82,Coles,Sydney,Credit Card,2025-02-16
beccab16-0d74-4b4f-bc82-588fc4b8ef28,ca7cdFF3-331e-4905-BBBC-A8E9EA8FB77A,Other,Seafood,Tuna,John West,ITEM1016,2,11.0,0.24,8.29,16.58,Coles,Hobart,Debit Card,2025-01-15
7bb18b5f-95d4-4c3c-ab25-a6b60e162acc,be36fddd-cb2ash59-3f48-2w51-df647bf3aa08,Female,Pantry,Salt,Saxa,ITEM1013,3,2.58,0.15,2.18,6.54,Coles,Canberra,Cash,2025-01-06
c56bd037-4810-452d-b9cb-4arbyf3zboi1,a0e2fec5-bb1a-420d-9dsp-4cd75c0eb6a0,Female,Seafood,Prawns,Pacific West,ITEM1015,5,14.01,0.05,13.27,66.35,Coles,Darwin,Cash,2025-02-14
dd00264c-fc1f-4c91-9b76-01b3cbf8e146,0dc0eaaa-c7ed-4ff6-ab63-8b5asxwexlhe,Other,Snacks,Cookies,Arnott’s,ITEM1035,4,40.67,0.23,31.79,126.08,Coles,Perth,Debit Card,2025-04-01
1a82f707-94fc-4b5d-9cb2-ded3e86c6121,ce0d9e0b-3g55-4vc1-86x3-13eb612ef42f,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,3,3.42,0.16,2.85,8.55,Coles,Adelaide,Debit Card,2025-01-02
bbbeee02-cb30-42bf878A5C9BD1AEE828CEE7BIZ,OJRTAMLYT-CS23-4MB3UDFB4B0D,Other,Seafood,Barramundi,Cone Bay,ITEM1018,5,28.67,0.04,27.63,138.15,Coles,Hobart,Credit Card,2025-01-07
a5db56a9-828c-4csll-9dpj-y3vpbcrl9nra,df7b871d-aa5a-43fa-88c7-ddd1414b5114,Male,Snacks,Chocolate,Cadbury,ITEM1034,5,3.15,0.05,2.99,14.95,Coles,Perth,PayPal,2025-03-08
ccffada4-4son-40tn-40ds-ab6ea098e587,feae0a1f-bc4c-4dc8-92cd-d2e895fd94fb,Male,Dairy,Milk,Devondale,ITEM1019,3,21.38,0.0,21.38,62.14,Coles,Canberra,Credit Card,2025-01-12
ba637079-edest-4c8b-acd0-e694ecb2c1ac,ca551550-a572-499d-9363-ed822b5222fi52af,Male,Seafood,Salmon,Huon,ITEM1014,4,41.38,0.25,31.71,126.84,Coles,Adelaide,Credit Card,2025-01-10
bd001613-2720-4426-8cAD-CACAF28365FC,dfdea21c-acf4-48e1-b70e-e3bedd14db8c,Other,Seafood,Maangaki Kabini,Nirmal,ITEM1017,5,3.59,0.28,2.67,13.35,Coles,Darwin,Cash,2025-03-12
228a0e09-4150-4023-8e68-bca863f9a996,31182978-c924-4d9f-bb84-e0fbes970c43,Male,Snacks,Popcorn,Cobs,ITEM1036,4,20.89,0.27,15.58,62.32,Coles,Hobart,Credit Card,2025-01-29
9a567NCJ-2bD0-4CC8-A3ED-DEBBFFCBFEFB,C1DB6F40-add2-4E4C-SPRINGSM-DFBBE4BERSE,Other,Seafood,Tuna,John West,ITEM1016,5,1.95,0.29,1.42,7.1,Coles,Sydney,Credit Card,2025-02-02
93e1fc76-5f0d-4a29-889f-cb3f4ez48cdd,eafe2b06-4df5-4db6-9bc4-fc8cd002d961,Male,Frozen Foods,Ice Cream,Peters,ITEM1027,3,1.21,0.16,1.05,3.15,Coles,Darwin,Cash,2025-01-04
cfefeca5-b5a3-4dc4-9dd3-4309b2ebf68e,241ec6c0-ca79-4nap6-80ee-fa7811f80627,Other,Seafood,Salmon,Huon,ITEM1014,3,45.24,0.07,42.4,127.2,Coles,Canberra,Credit Card,2025-03-31
dcd31a64-3e0d-424c-8db2-ffdd9982fd72,fc3ec0dd-6ea4-459d-b642-440baf9ccebc,Other,Seafood,Barramundi,Cone Bay,ITEM1018,5,19.57,0.1,17.37,86.85,Coles,Adelaide,Debit Card,2025-02-22
abae3062-efca-4f4b-9def-38aee7cb6da1,fba1105e-1fe8-486p-bfbc-4libcn5c917,Male,Pantry,Tomato Sauce,Heinz,ITEM1009,1,37.07,0.01,36.29,36.29,Coles,Sydney,PayPal,2025-01-11
