item_id,item_name,brand,category,best_price,unit_price,total_price,discount,quantity,unit_type,date,sub_category,transaction_id
205297,Lindt Excellence Chocolate,Sabco,Snacks & Confectionery,1.08,7.99,20.91,34.57,4,Kg,2025-01-31,Snacks,66925898-8175-49a3-ae81-bdac0567653d
690424,Lindt Excellence Chocolate,Wonka,Snacks & Confectionery,5.02,10.71,7.87,26.53,1,Kg,2025-01-23,Snacks,e8803949-15f7-4e14-9299-6229e00bee61
122627,Lindt Excellence Chocolate,McKenzie's,Snacks & Confectionery,1.11,8.38,31.41,6.29,4,L,2025-01-28,Snacks,8b051da6-10e0-4a7d-96fc-7493d79bbf63
401055,Chobani Yogurt,Sabco,"Dairy, Eggs & Fridge",9.66,10.65,21.03,1.28,2,L,2025-02-11,Beverages,3b206787-93ce-4829-a398-40f73add9b89
632777,Wonka Runts Fruit Candy,Lindt,Snacks & Confectionery,6.95,3.81,15.12,20.63,5,each,2025-01-10,Snacks,8df59845-c48c-4797-bd1a-fe6b0e0036b2
527132,Chobani Yogurt,Continental,"Dairy, Eggs & Fridge",4.03,6.04,5.22,13.63,1,Kg,2025-03-10,Beverages,098db113-1ce9-4a6f-ace9-9c2eee4f06cc
152491,Wonka Runts Fruit Candy,Lindt,Snacks & Confectionery,5.95,11.28,13.09,41.97,2,L,2025-01-26,Snacks,f58af784-bbf9-4190-a632-0c0b67c8f5b5
299777,Mainland Sweet Cinnamon Spreadable,Old El Paso,"Dairy, Eggs & Fridge",4.47,8.39,15.24,9.2,2,each,2025-02-03,Condiments,80b62664-3a4a-4d34-93d9-bbab8d1df7de
848971,Chobani Yogurt,Old El Paso,"Dairy, Eggs & Fridge",1.36,3.86,9.42,39.02,4,each,2025-03-16,Beverages,95e4ce99-7ec3-4354-9a85-d6ad60b26f97
629021,Bref Toilet Cleaner,Sabco,Cleaning & Maintenance,9.1,11.89,28.14,21.1,3,each,2025-03-30,Surface Cleaners,ef0f2234-72ef-447b-b49c-24ba146a5fd1
653438,Devondale Long Life Milk,Old El Paso,"Dairy, Eggs & Fridge",5.4,14.95,17.66,40.93,2,each,2025-03-14,Condiments,280cf1cc-7731-47b3-85f0-0f5cbcf13d6e
635500,Wonka Runts Fruit Candy,Mainland,Snacks & Confectionery,0.8,4.65,18.93,18.58,5,L,2025-01-23,Snacks,ad9a878d-2502-4be6-b402-3ebd4dd79815
510384,Sabco Kitchen Sponge Cloth,Mainland,Cleaning & Maintenance,5.49,13.19,21.04,20.24,2,each,2025-02-09,Surface Cleaners,fb145077-b8b7-4ba9-9c90-823bad016371
821367,Old El Paso Mexican Burrito Tortillas,Mainland,Pantry,4.72,12.38,26.87,45.74,4,each,2025-02-09,Snacks,c4a5c9b5-ebf9-4479-a7fe-1b83c12da943
211774,Maggi Mexican Nachos Recipe Base,Mainland,Pantry,1.19,12.97,27.85,28.43,3,each,2025-02-13,Condiments,48936e94-9ef6-4d5f-ad50-1574504f0e88
888376,Wonka Runts Fruit Candy,Sabco,Snacks & Confectionery,6.77,9.79,17.43,40.64,3,L,2025-01-15,Snacks,78ef36cd-ca70-4384-b964-898b461da939
689393,Mainland Sweet Cinnamon Spreadable,Old El Paso,"Dairy, Eggs & Fridge",5.78,12.1,7.09,41.39,1,each,2025-02-05,Condiments,1d38c056-460d-4da6-9c80-2f996bcdace4
678480,Surface Cleaners,Mainland,Cleaning & Maintenance,5.03,2.95,10.66,9.64,4,Kg,2025-03-31,Surface Cleaners,60f6d4ba-2979-4aef-9bb2-3cc982ed8fe2
866791,Wonka Runts Fruit Candy,Continental,Snacks & Confectionery,8.46,14.35,63.0,12.2,5,L,2025-02-20,Snacks,c1a410bb-3533-4f06-a594-b61b93598bff
755806,Old El Paso Mexican Burrito Tortillas,McKenzie's,Pantry,3.06,4.79,10.19,46.82,4,Kg,2025-03-29,Beverages,cb149743-3a23-4710-a694-a3e011d2ca1d
124964,Sabco Kitchen Sponge Cloth,Old El Paso,Cleaning & Maintenance,5.38,13.65,17.38,36.32,2,L,2025-03-15,Surface Cleaners,bdb690fc-a896-449a-9bc1-712972c1c772
639372,Black & Gold Creamed Corn,Old El Paso,Snacks & Confectionery,6.82,10.69,19.6,8.31,2,Kg,2025-03-22,Snacks,4fc0daba-055c-4573-a594-a655b23f7e7b
450087,Chobani Yogurt,Sabco,"Dairy, Eggs & Fridge",4.93,3.26,15.71,3.65,5,each,2025-03-22,Condiments,89781701-fb26-48db-9e0a-1f45b1f68ab4
700515,Continental Cup A Soup,McKenzie's,Pantry,0.83,5.65,11.83,30.21,3,L,2025-01-13,Condiments,8aa95118-4a55-4193-9b92-3e19e0cd91e6
914463,Chobani Yogurt,McKenzie's,"Dairy, Eggs & Fridge",8.33,6.4,7.53,41.21,2,each,2025-03-22,Beverages,39120560-7056-4b67-b315-558e26514351
845626,Wonka Runts Fruit Candy,Continental,Snacks & Confectionery,4.08,6.06,16.31,32.71,4,each,2025-03-21,Snacks,e17e5e0e-9638-4116-8ef2-3300c61ceac8
959736,Bref Toilet Cleaner,Old El Paso,Cleaning & Maintenance,8.8,3.95,12.25,37.96,5,L,2025-03-18,Surface Cleaners,e9a59a51-8f0a-4ee1-8e5e-85639233f34b
876261,Maggi Mexican Nachos Recipe Base,Sabco,Pantry,7.35,10.06,32.62,35.15,5,each,2025-02-07,Snacks,79a09769-59d4-4c06-bbd0-5c316da7ed08
139298,Maggi Mexican Nachos Recipe Base,Sabco,Pantry,5.21,10.8,31.23,42.17,5,L,2025-02-06,Snacks,43386be9-d9cc-49b2-8bd7-765b1bbe7d9d
844180,Sabco Kitchen Sponge Cloth,Uncle Toby,Cleaning & Maintenance,2.4,14.32,50.92,11.11,4,Kg,2025-02-03,Surface Cleaners,97ce26ed-bd2a-4259-9ada-70d79bae3507
745265,Mainland Sweet Cinnamon Spreadable,Mainland,"Dairy, Eggs & Fridge",8.69,4.17,6.26,49.93,3,Kg,2025-03-13,Condiments,99da5a5d-9a56-48be-89f6-efdb8997fc01
129197,Sabco Kitchen Sponge Cloth,McKenzie's,Cleaning & Maintenance,7.64,11.7,6.44,44.93,1,Kg,2025-03-24,Surface Cleaners,2f77bebc-3e49-4f08-b8d5-a409f74913bf
451084,Sabco Kitchen Sponge Cloth,Sabco,Cleaning & Maintenance,1.81,8.37,15.24,39.31,3,each,2025-02-14,Surface Cleaners,dbf8d344-5098-46a3-964e-fe0d35f6647f
219093,Sabco Kitchen Sponge Cloth,Wonka,Cleaning & Maintenance,4.39,3.4,5.98,12.04,2,L,2025-02-25,Surface Cleaners,0e75d1da-ae27-41b5-b662-e57119181b6e
726638,Lindt Excellence Chocolate,McKenzie's,Snacks & Confectionery,3.12,8.35,29.0,13.17,4,L,2025-03-16,Snacks,d8232d7b-d5b3-4d86-9cd2-debdd8c914d1
485005,Bref Toilet Cleaner,McKenzie's,Cleaning & Maintenance,0.83,3.95,15.24,22.85,5,Kg,2025-02-02,Surface Cleaners,86936af3-b83c-4f5e-be32-87a04d7e7a10
650022,Maggi Mexican Nachos Recipe Base,Continental,Pantry,6.72,14.11,47.55,15.75,4,L,2025-02-01,Snacks,8e9cef2d-d9d7-4bc2-b726-c4dd425f109a
370010,Chobani Yogurt,Mainland,"Dairy, Eggs & Fridge",4.83,13.51,32.22,40.38,4,L,2025-01-15,Condiments,72c916a7-4d6b-42a2-9348-a8e07ee14ff3
814727,Sabco Kitchen Sponge Cloth,Wonka,Cleaning & Maintenance,7.63,4.63,16.89,8.8,4,Kg,2025-03-27,Surface Cleaners,1735585e-f295-4b9a-a961-91dc8fac83a3
496440,Chobani Yogurt,Wonka,"Dairy, Eggs & Fridge",3.28,13.67,31.33,23.61,3,L,2025-01-05,Beverages,26dde5fb-e396-45ed-bd70-7cc68ff90197
809289,Lindt Excellence Chocolate,Continental,Snacks & Confectionery,3.12,5.09,11.3,44.52,4,each,2025-01-07,Snacks,38b672c2-b390-4c3c-80f9-ea83ef752ccc
238525,Continental Cup A Soup,Old El Paso,Pantry,6.32,2.96,10.76,27.31,5,L,2025-03-07,Snacks,26070369-5919-4af6-a82f-5c20c32e82b1
868320,Surface Cleaners,Lindt,Cleaning & Maintenance,8.07,8.03,23.99,25.32,4,Kg,2025-03-27,Surface Cleaners,9942fb08-2e5a-45e2-a020-7cc59760637c
897609,Continental Cup A Soup,Uncle Toby,Pantry,4.46,12.96,10.7,17.44,1,L,2025-02-12,Snacks,bb17eb2e-27d7-464e-82ff-848e4d601da3
808244,Old El Paso Mexican Burrito Tortillas,Old El Paso,Pantry,1.73,10.03,15.93,47.05,3,each,2025-01-06,Condiments,5bc1e7ea-8d9b-4084-8534-4d5cc6e9582c
645320,Black & Gold Creamed Corn,Mainland,Snacks & Confectionery,0.77,14.31,32.58,24.12,3,each,2025-04-03,Snacks,e0565403-069e-40de-acb2-c4b72e881dca
184372,Bref Toilet Cleaner,Continental,Cleaning & Maintenance,2.13,11.96,18.87,21.1,2,each,2025-02-25,Surface Cleaners,c8045616-0526-4794-b0c3-6aa5bf34dc3d
906012,Chobani Yogurt,Uncle Toby,"Dairy, Eggs & Fridge",0.67,6.56,9.45,27.99,2,each,2025-02-23,Beverages,211b2061-0ef0-46f8-bb7d-2956d8ae17d4
260009,Bref Toilet Cleaner,Wonka,Cleaning & Maintenance,7.97,7.61,14.62,3.92,2,Kg,2025-01-19,Surface Cleaners,39b9f412-12ce-4174-bded-965068a4444b
328300,Chobani Yogurt,Continental,"Dairy, Eggs & Fridge",8.82,14.88,27.59,7.28,2,L,2025-02-26,Condiments,d5e84c5a-18cc-46c1-948e-c18ff91f95fe
820784,Surface Cleaners,Lindt,Cleaning & Maintenance,4.17,5.59,3.6,35.65,1,Kg,2025-01-25,Surface Cleaners,9071a0ac-54ce-4d82-b742-aeb1fb8913d5
467135,Black & Gold Creamed Corn,Wonka,Snacks & Confectionery,7.05,8.03,32.74,18.46,5,each,2025-01-17,Snacks,b13172c3-48c7-4f19-94f1-3f604674e25c
132494,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,4.31,8.93,13.61,23.78,2,Kg,2025-03-24,Condiments,9dd202a9-80ea-4c86-8734-9caa94f3d18f
473505,Bref Toilet Cleaner,Continental,Cleaning & Maintenance,5.28,4.5,9.87,45.16,4,Kg,2025-01-05,Surface Cleaners,47502232-7a8b-435d-b57d-d2aed9a94ab3
120851,Chobani Yogurt,Lindt,"Dairy, Eggs & Fridge",5.37,3.93,8.34,29.23,3,L,2025-03-15,Condiments,f2882f27-5c7a-4189-ad34-151148722468
967448,Bref Toilet Cleaner,Wonka,Cleaning & Maintenance,5.01,13.81,31.79,23.28,3,L,2025-02-08,Surface Cleaners,7920d229-e8ab-462c-b566-9b6a648345f8
642323,Continental Cup A Soup,Old El Paso,Pantry,9.0,7.82,17.92,23.63,3,Kg,2025-02-28,Beverages,2178958d-4bf7-42f1-9196-091d53bf58f8
162202,Wonka Runts Fruit Candy,McKenzie's,Snacks & Confectionery,7.84,13.57,28.25,30.61,3,each,2025-01-21,Snacks,6cafab73-47e7-4f4e-885a-81c41bbb7911
836129,Bref Toilet Cleaner,McKenzie's,Cleaning & Maintenance,3.05,9.49,7.29,23.21,1,each,2025-03-10,Surface Cleaners,c115c3c6-61e8-412b-bbe6-962b14453ae9
844003,Old El Paso Mexican Burrito Tortillas,Old El Paso,Pantry,0.62,12.78,49.85,21.98,5,each,2025-04-05,Snacks,d2c558f9-c205-4448-b2f5-4cb883f06d30
764594,Continental Cup A Soup,Sabco,Pantry,7.8,3.59,9.62,10.72,3,each,2025-01-05,Condiments,468e28c3-61f1-4dae-81f7-e799f3416826
643072,Old El Paso Mexican Burrito Tortillas,McKenzie's,Pantry,0.83,13.47,53.58,0.55,4,each,2025-03-20,Condiments,2b82487d-f63f-43e0-abd8-f472d331ce0d
252016,Lindt Excellence Chocolate,Lindt,Snacks & Confectionery,5.69,7.05,19.19,31.94,4,Kg,2025-01-30,Snacks,5acf825b-ecb3-4afc-a2fe-0287c8b8f198
322558,Bref Toilet Cleaner,McKenzie's,Cleaning & Maintenance,2.72,5.97,19.39,18.81,4,Kg,2025-01-12,Surface Cleaners,cdd1ed3e-12bf-4970-b078-41853209463e
704024,Chobani Yogurt,Old El Paso,"Dairy, Eggs & Fridge",9.97,11.2,55.21,1.41,5,L,2025-01-15,Beverages,3ac7f18a-229e-4be8-ba00-13260d74004f
799653,Bref Toilet Cleaner,Wonka,Cleaning & Maintenance,1.95,10.54,8.35,20.75,1,Kg,2025-03-10,Surface Cleaners,894966de-40ce-4e7c-b555-3c42918dcc52
382333,Lindt Excellence Chocolate,Continental,Snacks & Confectionery,9.11,11.63,10.96,5.72,1,each,2025-02-13,Snacks,8fc45e67-8ede-4a82-85d7-010ab1347ff8
441793,Bref Toilet Cleaner,Mainland,Cleaning & Maintenance,6.88,10.99,54.34,1.11,5,L,2025-01-13,Surface Cleaners,d9c6c379-4930-462d-b8c4-38475ef6f9ee
626587,Black & Gold Creamed Corn,Continental,Snacks & Confectionery,6.7,3.86,7.91,48.78,4,Kg,2025-01-27,Snacks,624ea4d1-2072-4f50-859c-565642a7a3d6
978597,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,7.26,9.35,33.66,10.0,4,Kg,2025-02-21,Beverages,959ef2ea-26dd-49a4-bfb4-65d3fad1afba
720943,Black & Gold Creamed Corn,Old El Paso,Snacks & Confectionery,1.65,11.16,5.99,46.32,1,L,2025-03-21,Snacks,e116a1ed-cbbb-4b58-9395-fbc7cfd800b1
151519,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,0.5,5.58,4.42,20.7,1,each,2025-02-27,Surface Cleaners,504a7221-a1b3-4434-b183-da1b52acf154
865212,Maggi Mexican Nachos Recipe Base,Sabco,Pantry,5.63,8.08,39.26,2.83,5,L,2025-02-11,Condiments,33e142ad-131b-4a53-a812-a314b32a171d
950885,Surface Cleaners,McKenzie's,Cleaning & Maintenance,5.59,5.33,10.46,1.89,2,each,2025-03-14,Surface Cleaners,721bf565-5264-402b-879a-337fd0de25e0
826998,Maggi Mexican Nachos Recipe Base,Mainland,Pantry,9.81,4.68,11.25,39.89,4,L,2025-02-11,Snacks,65f4513c-d112-407b-a74a-5f84229e0418
828486,Devondale Long Life Milk,Wonka,"Dairy, Eggs & Fridge",6.99,3.0,7.74,48.4,5,Kg,2025-02-09,Beverages,13abf2f3-f361-449c-b3ed-2e3c731ce193
169153,Continental Cup A Soup,Uncle Toby,Pantry,2.95,10.05,10.11,49.71,2,Kg,2025-02-09,Snacks,6a823fe5-8f92-4448-a9a5-455c748c0ca8
156167,Continental Cup A Soup,Lindt,Pantry,0.87,4.17,14.83,11.11,4,each,2025-01-02,Beverages,d7b1a4fc-5b36-424f-8bcd-3f6110cac02f
359310,Wonka Runts Fruit Candy,Wonka,Snacks & Confectionery,6.79,10.85,38.56,11.15,4,Kg,2025-04-05,Snacks,a189515e-d32a-4adb-86b3-7495d5301e45
205341,Black & Gold Creamed Corn,Lindt,Snacks & Confectionery,4.17,3.25,11.73,9.8,4,L,2025-01-15,Snacks,01331c05-37aa-4048-a6e8-31c3825f5b2d
885798,Bref Toilet Cleaner,Old El Paso,Cleaning & Maintenance,6.5,8.0,32.42,18.95,5,Kg,2025-01-06,Surface Cleaners,f54bc64a-fa04-4000-8c41-262d622be6ca
235603,Lindt Excellence Chocolate,Continental,Snacks & Confectionery,3.29,14.01,53.85,23.13,5,Kg,2025-03-31,Snacks,aa2ab8ab-33d3-4a1a-b64b-df9ca8668ca3
452073,Surface Cleaners,Lindt,Cleaning & Maintenance,1.99,14.26,42.39,25.69,4,each,2025-02-08,Surface Cleaners,339fde4a-b921-4edb-a109-bc64cf1e9446
880276,Surface Cleaners,McKenzie's,Cleaning & Maintenance,7.8,4.26,4.68,45.12,2,each,2025-02-26,Surface Cleaners,5649210c-a917-4449-a9a6-af0211041805
596823,Bref Toilet Cleaner,McKenzie's,Cleaning & Maintenance,6.39,3.94,18.28,7.2,5,L,2025-01-19,Surface Cleaners,14cc65ec-913c-4ca1-9da5-6b66c59c1790
917293,Chobani Yogurt,Continental,"Dairy, Eggs & Fridge",8.22,2.89,2.58,10.66,1,Kg,2025-01-21,Beverages,407a1311-6990-44de-991f-bfe659c3db45
638311,Black & Gold Creamed Corn,Lindt,Snacks & Confectionery,4.9,7.42,4.87,34.35,1,Kg,2025-01-20,Snacks,d3b03a48-6d74-4b9f-be40-6e0656a4ad92
900286,Chobani Yogurt,Sabco,"Dairy, Eggs & Fridge",6.84,6.05,23.37,3.43,4,each,2025-03-27,Condiments,b86bc24a-1de3-4086-ac97-996085b7ebfb
156214,Surface Cleaners,Lindt,Cleaning & Maintenance,1.37,4.39,15.8,28.02,5,Kg,2025-02-11,Surface Cleaners,62bfe090-d8ba-4996-9253-1d3d0782f3b0
742242,Devondale Long Life Milk,Uncle Toby,"Dairy, Eggs & Fridge",5.34,12.81,62.82,1.92,5,Kg,2025-01-10,Condiments,189cf86d-e259-40d9-b21e-65f962f1b038
734252,Lindt Excellence Chocolate,Old El Paso,Snacks & Confectionery,5.0,9.71,23.62,39.18,4,L,2025-04-04,Snacks,956aabe1-0c5a-4826-9e6a-7623f01cff9f
973860,Black & Gold Creamed Corn,Mainland,Snacks & Confectionery,5.19,10.54,6.87,34.83,1,L,2025-01-16,Snacks,5bc64143-27c4-439a-a548-086730b4f309
608422,Sabco Kitchen Sponge Cloth,Continental,Cleaning & Maintenance,1.22,2.89,2.19,24.37,1,L,2025-01-01,Surface Cleaners,3e9d588d-f316-42bc-a838-71a166f77d75
522678,Old El Paso Mexican Burrito Tortillas,Old El Paso,Pantry,6.72,7.55,14.81,1.95,2,Kg,2025-02-05,Beverages,59aeaeed-5577-4aae-bbb3-7300b81f0c3e
471475,Surface Cleaners,McKenzie's,Cleaning & Maintenance,8.38,14.14,35.42,16.5,3,each,2025-03-08,Surface Cleaners,787b9f7b-c507-4637-b6cf-62fda2fd0bf2
552322,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,7.34,11.2,19.97,10.83,2,Kg,2025-03-15,Surface Cleaners,45541c51-cbaf-439b-b102-4c6c6fe844a0
609750,Wonka Runts Fruit Candy,Mainland,Snacks & Confectionery,1.98,3.21,8.01,16.84,3,L,2025-03-18,Snacks,fd28e258-9670-4148-88f8-3b142d1589da
361354,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,2.85,7.11,35.07,1.34,5,L,2025-01-14,Surface Cleaners,d44f04fb-b0c6-42a8-9f60-645c569b9f59
554522,Sabco Kitchen Sponge Cloth,Lindt,Cleaning & Maintenance,3.15,12.28,45.35,26.14,5,L,2025-01-14,Surface Cleaners,184e5645-6237-4ea7-9f3f-f7822bdbcc27
897902,Bref Toilet Cleaner,Wonka,Cleaning & Maintenance,3.81,11.86,46.47,21.64,5,Kg,2025-01-15,Surface Cleaners,84dc7944-3b4a-48d7-9893-60111d8821c7
564534,Surface Cleaners,Continental,Cleaning & Maintenance,2.92,6.1,4.41,27.72,1,L,2025-02-08,Surface Cleaners,15e340b6-fcaa-4409-92bb-e5944fb2504c
471301,Old El Paso Mexican Burrito Tortillas,McKenzie's,Pantry,5.14,10.32,37.35,27.62,5,each,2025-01-13,Beverages,16739648-79f3-4aee-929b-e117218389e5
174835,Old El Paso Mexican Burrito Tortillas,Sabco,Pantry,5.51,4.23,3.29,22.28,1,L,2025-03-19,Snacks,63a325e8-4293-406f-9751-807bb1a22f76
738271,Chobani Yogurt,Mainland,"Dairy, Eggs & Fridge",2.96,5.08,16.79,17.39,4,Kg,2025-02-05,Beverages,7aa30665-06d7-4a50-94f3-ea344f13f19f
815118,Bref Toilet Cleaner,Sabco,Cleaning & Maintenance,6.54,11.99,32.3,10.19,3,L,2025-03-19,Surface Cleaners,ce5a94c8-10fe-4cea-b500-1aa8bb2726e9
277999,Surface Cleaners,Wonka,Cleaning & Maintenance,2.92,4.39,4.24,3.42,1,L,2025-03-31,Surface Cleaners,5ffaa4c3-0f0a-4999-9cec-7bbd38858cbe
915315,Maggi Mexican Nachos Recipe Base,McKenzie's,Pantry,7.85,9.0,19.64,27.25,3,each,2025-01-07,Condiments,4cfb1d0f-2ff1-4257-af86-ee642dc112e7
552326,Maggi Mexican Nachos Recipe Base,Uncle Toby,Pantry,7.35,7.59,25.07,17.42,4,Kg,2025-01-20,Snacks,7b95b3ec-65b3-4111-82ee-ea1085a3da74
258229,Devondale Long Life Milk,McKenzie's,"Dairy, Eggs & Fridge",5.6,12.8,28.46,25.89,3,each,2025-03-10,Beverages,0c8d0c17-9f51-4184-bf06-0e5561214a1c
455950,Maggi Mexican Nachos Recipe Base,Uncle Toby,Pantry,5.99,13.71,47.0,14.3,4,L,2025-03-02,Condiments,4fd94885-c3b2-4a81-ac44-3259e5446c83
677516,Chobani Yogurt,Mainland,"Dairy, Eggs & Fridge",1.48,11.83,30.63,13.69,3,L,2025-02-01,Condiments,782738f4-37f3-47b8-a0dc-ec71c8fa3575
302104,Continental Cup A Soup,Uncle Toby,Pantry,0.72,11.93,14.47,39.34,2,each,2025-01-08,Beverages,c7ec7a5e-96cc-44e6-9d5f-27f62b1cf3af
475466,Sabco Kitchen Sponge Cloth,Continental,Cleaning & Maintenance,1.48,11.88,11.49,3.29,1,each,2025-04-05,Surface Cleaners,643917aa-cbe2-4951-9a7c-4188f1a93dd2
673770,Continental Cup A Soup,Mainland,Pantry,2.54,7.48,21.45,28.3,4,Kg,2025-03-04,Snacks,9aeb5cf6-2d0c-465e-a15f-b7b7a1c444b8
252173,Old El Paso Mexican Burrito Tortillas,Lindt,Pantry,8.55,11.42,13.58,40.56,2,Kg,2025-01-02,Beverages,c3be3fd2-6c9a-43fb-8da2-547d9738e5f4
617854,Old El Paso Mexican Burrito Tortillas,Old El Paso,Pantry,7.07,8.5,19.51,42.61,4,Kg,2025-02-19,Beverages,c2cd30c9-0a48-4223-807a-5631e9866c2e
811436,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,0.61,13.24,36.74,44.5,5,each,2025-03-27,Surface Cleaners,9a4e30a0-7f62-424e-9b6d-c019d1583eed
780778,Bref Toilet Cleaner,Mainland,Cleaning & Maintenance,4.62,10.36,47.27,8.75,5,Kg,2025-03-25,Surface Cleaners,076e7508-1bd0-4327-a3b4-49eddbb2d50d
197512,Continental Cup A Soup,Sabco,Pantry,4.68,3.27,10.15,22.38,4,each,2025-03-23,Snacks,ef54c5b9-5c08-47cd-a3a3-6711c8ca3802
260667,Devondale Long Life Milk,Old El Paso,"Dairy, Eggs & Fridge",3.07,13.11,7.05,46.24,1,Kg,2025-03-01,Condiments,5a757c0f-f4bf-4705-b153-575e41a1f3cd
928762,Bref Toilet Cleaner,Sabco,Cleaning & Maintenance,7.8,14.57,27.28,6.38,2,Kg,2025-02-06,Surface Cleaners,89f6edca-c191-4a65-b395-f3c0e49f6dec
345401,Sabco Kitchen Sponge Cloth,Sabco,Cleaning & Maintenance,4.45,4.65,7.21,22.47,2,Kg,2025-01-01,Surface Cleaners,4dcbde62-0ab1-4de6-9f52-ec98562ad91d
369780,Chobani Yogurt,Continental,"Dairy, Eggs & Fridge",7.9,9.2,9.04,1.79,1,L,2025-01-21,Condiments,a517b1aa-589d-44c6-96fa-eba92b789473
844871,Mainland Sweet Cinnamon Spreadable,McKenzie's,"Dairy, Eggs & Fridge",3.88,11.48,26.98,21.67,3,each,2025-03-08,Beverages,a710235b-0729-4a21-a39c-80e43079eb16
229007,Sabco Kitchen Sponge Cloth,McKenzie's,Cleaning & Maintenance,4.64,7.09,19.48,8.43,3,L,2025-02-12,Surface Cleaners,2448a6f8-fd19-4721-b8dc-4f23948896d8
648800,Chobani Yogurt,Continental,"Dairy, Eggs & Fridge",1.78,11.37,33.95,25.35,4,each,2025-03-03,Condiments,180cdfc2-1017-4a29-b006-403b6de40cc3
852932,Continental Cup A Soup,Old El Paso,Pantry,8.08,8.09,25.08,22.51,4,L,2025-02-19,Snacks,3cd0f9f2-84bd-4f3b-8d6c-8892f0d527ce
597181,Maggi Mexican Nachos Recipe Base,Mainland,Pantry,3.51,11.46,16.34,28.72,2,each,2025-03-05,Beverages,780e9f5d-f690-4859-af53-2efcaaf09886
227918,Devondale Long Life Milk,Uncle Toby,"Dairy, Eggs & Fridge",5.4,11.36,54.66,3.77,5,each,2025-02-02,Condiments,b9b1afcf-e1cc-499d-8990-d5c375199f6d
757406,Black & Gold Creamed Corn,Sabco,Snacks & Confectionery,7.75,5.65,14.23,16.03,3,Kg,2025-04-05,Snacks,254f631f-a915-4bab-a4af-e54dbf476a99
515334,Surface Cleaners,Old El Paso,Cleaning & Maintenance,6.28,9.72,6.97,28.25,1,Kg,2025-01-05,Surface Cleaners,df9e3ee3-bb5c-46f9-a946-dbcd2891cd84
913726,Maggi Mexican Nachos Recipe Base,Old El Paso,Pantry,1.45,12.75,56.17,11.89,5,each,2025-02-13,Condiments,17b6d02b-00c1-42a1-a640-e7a8b559823d
125468,Lindt Excellence Chocolate,Uncle Toby,Snacks & Confectionery,3.21,3.12,2.72,12.92,1,Kg,2025-01-06,Snacks,aafbb164-ed55-4507-9336-8c52dcae3d50
673223,Black & Gold Creamed Corn,Sabco,Snacks & Confectionery,2.9,10.7,28.13,12.36,3,L,2025-02-19,Snacks,73157743-3eec-4042-8def-f0abcab7e369
280845,Old El Paso Mexican Burrito Tortillas,Sabco,Pantry,5.88,6.13,10.58,13.68,2,L,2025-03-03,Snacks,212c9d51-6670-4379-bee6-270c960a4c57
998596,Continental Cup A Soup,McKenzie's,Pantry,7.86,9.77,34.01,12.97,4,Kg,2025-02-11,Snacks,6ab0f86c-e173-427d-905f-95f0a613a9ba
957835,Mainland Sweet Cinnamon Spreadable,Old El Paso,"Dairy, Eggs & Fridge",5.53,5.15,9.73,5.53,2,each,2025-04-05,Condiments,c91602de-4297-435a-8e82-c9dc93458007
323709,Mainland Sweet Cinnamon Spreadable,McKenzie's,"Dairy, Eggs & Fridge",3.56,5.93,15.2,48.74,5,L,2025-01-26,Condiments,82af7e01-1430-484a-ad10-ccdab8fc9f23
804710,Devondale Long Life Milk,Mainland,"Dairy, Eggs & Fridge",7.67,3.25,3.23,0.73,1,each,2025-01-24,Beverages,649396c6-488f-4d97-bf21-df47ed1cf925
301228,Wonka Runts Fruit Candy,Continental,Snacks & Confectionery,1.95,8.71,12.73,26.91,2,each,2025-03-15,Snacks,32abade7-9ee7-4a5a-9cc5-25216f2711ff
551685,Mainland Sweet Cinnamon Spreadable,Uncle Toby,"Dairy, Eggs & Fridge",1.97,12.62,20.2,46.64,3,each,2025-03-15,Beverages,d4700339-d5d2-4036-9bf9-d357564a7ec2
982157,Surface Cleaners,McKenzie's,Cleaning & Maintenance,4.17,6.54,22.46,14.16,4,each,2025-01-19,Surface Cleaners,2a42d0fb-ee2f-4b49-a3e5-2c90ae09b6d4
491974,Mainland Sweet Cinnamon Spreadable,Lindt,"Dairy, Eggs & Fridge",7.42,8.05,22.17,8.19,3,each,2025-01-04,Condiments,a52ce196-7a81-4820-ba36-cf7c3f073fd9
515627,Chobani Yogurt,Sabco,"Dairy, Eggs & Fridge",1.26,11.07,41.32,25.34,5,L,2025-01-24,Beverages,2321eaee-9562-413b-b77b-c5d4cad80bd0
740506,Wonka Runts Fruit Candy,Mainland,Snacks & Confectionery,8.35,3.59,6.31,12.09,2,L,2025-03-12,Snacks,bf7819fb-2c30-4a1a-b33e-9676b1285b78
392897,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,1.42,9.19,18.11,1.47,2,each,2025-03-25,Surface Cleaners,6dcda76b-db8a-4374-9146-93a3d7598445
526392,Sabco Kitchen Sponge Cloth,Uncle Toby,Cleaning & Maintenance,1.7,8.73,23.45,32.85,4,each,2025-02-03,Surface Cleaners,dcb585eb-63a2-4cc1-b008-267ee46a0da2
