unit price,best price ,date,transaction ID,quantity,store name,total,item name,discount,product code,category,customer ID,payment types,gender,location
23.64,23.64,4/4/2025,COL-7196321,3,Coles,70.92,The Bare Bird Chicken Tenderloins | 480g,0,7382530,Meat & Seafood,COL-96CF386066,Credit card,Female,Perth
10.44,7.85,6/4/2025,COL-B474426,5,Coles,39.25,Coles Boneless Pork Shoulder Roast | approx 2.6kg,2.59,9413887,Meat & Seafood,COL-CC91760B4D,Store card,Male,Darwin
27.97,25.09,28/4/2025,COL-A185101,4,Coles,100.36,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,2.88,2686701,Meat & Seafood,COL-BD34AA4771,Credit card,Male,Sydney
26.8,20.53,15/4/2025,COL-D460262,3,Coles,61.59,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,6.27,9224264,Meat & Seafood,COL-C1AFB77812,Gift card,Male,Perth
17.64,16.72,10/4/2025,COL-2616377,4,Coles,66.88,Coles Pork Belly Roast Boneless | approx 1.3kg,0.92,2839583,Meat & Seafood,COL-18A4B58DFA,Store card,Female,Perth
24.51,17.39,26/4/2025,COL-C671590,1,Coles,17.39,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,7.12,3954683,Meat & Seafood,COL-1FB77BE305,Gift card,Female,Sydney
29.41,24.25,11/4/2025,COL-1650166,3,Coles,72.75,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,5.16,9223339,Meat & Seafood,COL-092ECB8169,EFTPOS,Female,Adelaide
18.88,18.88,9/4/2025,COL-D772995,10,Coles,188.8,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,0,5969873,Meat & Seafood,COL-283E18275A,Gift card,Female,Sydney
20.35,16.17,6/4/2025,COL-C828326,1,Coles,16.17,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,4.18,8836818,Meat & Seafood,COL-B2D3A6DF5A,Credit card,Female,Perth
7.8,6.61,11/4/2025,COL-4674721,3,Coles,19.83,Coles Boneless Pork Leg Roast | approx 2.1kg,1.19,4174802,Meat & Seafood,COL-BBA4D542D8,EFTPOS,Female,Darwin
6.18,5.55,9/4/2025,COL-2953922,2,Coles,11.1,Coles Boneless Pork Leg Roast | approx 2.1kg,0.63,4174797,Meat & Seafood,COL-2983572DB1,Credit card,Male,Adelaide
0.35,0.11,20/4/2025,COL-6570284,3,Coles,0.33,Green's Gravy Granules for Roast Meat | 120g,0.24,7302777,Meat & Seafood,COL-5D40519FE3,Store card,Female,Adelaide
0.33,0.2,8/4/2025,COL-5220847,4,Coles,0.8,Green's Gravy Granules for Roast Meat | 120g,0.13,7302784,Meat & Seafood,COL-10179BD036,EFTPOS,Male,Sydney
31.14,30.22,17/4/2025,COL-8338442,4,Coles,120.88,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,0.92,2686703,Meat & Seafood,COL-BD8FBDEF76,Gift card,Male,Darwin
27.74,25.56,2/4/2025,COL-7159259,7,Coles,178.92,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,2.18,9224259,Meat & Seafood,COL-5795289086,Store card,Male,Melbourne
7.26,6.45,5/4/2025,COL-0155032,2,Coles,12.9,Coles Boneless Pork Leg Roast | approx 2.1kg,0.81,4174798,Meat & Seafood,COL-16E648202F,Store card,Male,Perth
11.34,8.28,12/4/2025,COL-7601946,3,Coles,24.84,The Bare Bird Chicken Drumsticks | 460g,3.06,7382501,Meat & Seafood,COL-A0BDCB51FF,Credit card,Female,Darwin
17.46,15.73,28/4/2025,COL-1144224,1,Coles,15.73,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,1.73,8836818,Meat & Seafood,COL-DDBC7E7B87,Cash,Male,Melbourne
16.83,13.09,11/4/2025,COL-7895373,5,Coles,65.45,Coles Finest Carbon Neutral Pork Leg Roast | approx 1kg,3.74,6409075,Meat & Seafood,COL-F27092AC1D,Credit card,Female,Melbourne
16.42,15.3,20/4/2025,COL-7260044,2,Coles,30.6,Coles Finest Carbon Neutral Pork Leg Roast | approx 1kg,1.12,6409077,Meat & Seafood,COL-CDB8C77350,Gift card,Female,Darwin
20,14.51,7/4/2025,COL-4624900,6,Coles,87.06,The Bare Bird Chicken Breast Fillet | 600g,5.49,7362277,Meat & Seafood,COL-F9C9A9A849,EFTPOS,Female,Brisbane
0.35,0.23,4/4/2025,COL-A438637,2,Coles,0.46,Green's Gravy Granules for Roast Meat | 120g,0.12,7302786,Meat & Seafood,COL-743137366B,Gift card,Male,Hobart
26.34,22.59,2/4/2025,COL-C892684,1,Coles,22.59,The Bare Bird Chicken Thigh Fillets | 480g,3.75,7382541,Meat & Seafood,COL-A1C436B652,EFTPOS,Female,Darwin
6.49,5.23,8/4/2025,COL-C120191,1,Coles,5.23,Coles Boneless Pork Leg Roast | approx 2.1kg,1.26,4174801,Meat & Seafood,COL-610D9DC022,Store card,Female,Hobart
29.76,27.17,4/4/2025,COL-9616137,10,Coles,271.7,The Bare Bird Chicken Thigh Fillets | 480g,2.59,7382540,Meat & Seafood,COL-A2A557EB0A,EFTPOS,Male,Melbourne
16.95,13.01,5/4/2025,COL-0802170,2,Coles,26.02,Coles Pork Belly Roast Boneless | approx 1.3kg,3.94,2839580,Meat & Seafood,COL-2E4FAD2870,Store card,Female,Adelaide
31.74,23.76,23/4/2025,COL-D676749,1,Coles,23.76,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,7.98,9223334,Meat & Seafood,COL-B67555FD7E,Credit card,Male,Perth
23.31,20.09,1/4/2025,COL-2142079,1,Coles,20.09,The Bare Bird Chicken Breast Fillet | 600g,3.22,7362273,Meat & Seafood,COL-82E0AA9521,Store card,Female,Adelaide
8.07,6.2,16/4/2025,COL-6718312,2,Coles,12.4,Coles Lamb Leg Roast Half | approx 1.74kg,1.87,9246073,Meat & Seafood,COL-6E995113AC,Credit card,Female,Melbourne
33.41,31.45,11/4/2025,COL-1318981,1,Coles,31.45,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,1.96,9223338,Meat & Seafood,COL-37F5D33304,Store card,Male,Sydney
30.17,26.86,14/4/2025,COL-7711046,3,Coles,80.58,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,3.31,9223332,Meat & Seafood,COL-3814B6515B,Credit card,Female,Brisbane
20.12,19.45,17/4/2025,COL-F107499,2,Coles,38.9,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,0.67,8836817,Meat & Seafood,COL-9C8F06B73F,Credit card,Male,Darwin
8.61,8.61,8/4/2025,COL-B835916,3,Coles,25.83,Coles Lamb Leg Roast Half | approx 1.74kg,0,9246065,Meat & Seafood,COL-3CA2A1F60B,Gift card,Female,Canberra
25.88,24.28,8/4/2025,COL-2709834,1,Coles,24.28,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,1.6,3954683,Meat & Seafood,COL-6292326A8B,Gift card,Male,Brisbane
0.31,0.1,22/4/2025,COL-B633881,3,Coles,0.3,Green's Gravy Granules for Roast Meat | 120g,0.43,7302781,Meat & Seafood,COL-2A65290013,Store card,Female,Brisbane
23.78,23.78,26/4/2025,COL-5516474,4,Coles,95.12,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,0,3954675,Meat & Seafood,COL-EECA662A83,Cash,Female,Darwin
8,6.36,5/4/2025,COL-6259651,1,Coles,6.36,Coles Boneless Pork Leg Roast | approx 2.1kg,1.64,4174799,Meat & Seafood,COL-9BD0E430A3,Credit card,Female,Darwin
26.18,21.85,3/4/2025,COL-0758169,2,Coles,43.7,The Bare Bird Chicken Tenderloins | 480g,4.33,7382536,Meat & Seafood,COL-DCF80157B2,Credit card,Male,Melbourne
12.54,10.08,27/4/2025,COL-9378550,2,Coles,20.16,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,2.46,2741879,Meat & Seafood,COL-86E20B0E0F,Credit card,Female,Adelaide
14.88,13.44,10/4/2025,COL-B635696,2,Coles,26.88,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,1.44,5969870,Meat & Seafood,COL-DA6BD3C24B,Credit card,Female,Hobart
36.69,35.01,16/4/2025,COL-C267628,4,Coles,140.04,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,1.68,9672967,Meat & Seafood,COL-DA1DF21A40,Credit card,Female,Melbourne
11.36,11.36,10/4/2025,COL-6890806,4,Coles,45.44,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,0,2741872,Meat & Seafood,COL-2DB35BB87B,Store card,Female,Adelaide
27.03,24.32,4/4/2025,COL-8450733,4,Coles,97.28,The Bare Bird Chicken Thigh Fillets | 480g,2.71,7382544,Meat & Seafood,COL-3BAC03E2AF,Credit card,Female,Hobart
26.26,18.67,18/4/2025,COL-6442945,1,Coles,18.67,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,7.59,3954677,Meat & Seafood,COL-3294E6FAF7,Credit card,Male,Melbourne
7.55,6.27,15/4/2025,COL-8511704,2,Coles,12.54,The Bare Bird Whole Chicken | approx 1.6kg,1.28,3091131,Meat & Seafood,COL-EBF352B8E2,EFTPOS,Female,Brisbane
32.33,30.35,5/4/2025,COL-3782059,2,Coles,60.7,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,1.98,2686698,Meat & Seafood,COL-18B400292F,Credit card,Female,Brisbane
23.05,19.98,13/4/2025,COL-9573589,3,Coles,59.94,The Bare Bird Chicken Breast Fillet | 600g,3.07,7362278,Meat & Seafood,COL-8C70727027,EFTPOS,Male,Perth
33.16,27.69,24/4/2025,COL-0567186,3,Coles,83.07,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,5.47,9672968,Meat & Seafood,COL-B821E0BDBA,Credit card,Male,Hobart
21.35,18.02,18/4/2025,COL-C314528,2,Coles,36.04,The Bare Bird Chicken Breast Fillet | 600g,3.33,7362271,Meat & Seafood,COL-C173558F49,Cash,Male,Perth
11.63,9.83,3/4/2025,COL-5218167,5,Coles,49.15,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,1.8,2741872,Meat & Seafood,COL-E415712B6F,Credit card,Male,Sydney
21.52,21.52,16/4/2025,COL-1506272,1,Coles,21.52,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,0,8836822,Meat & Seafood,COL-8709CAB803,Gift card,Female,Melbourne
17.91,17.91,21/4/2025,COL-3878896,9,Coles,161.19,Coles Finest Mixed Selection Sausage Pack | 500g,0,5928531,Meat & Seafood,COL-4797D10BDE,EFTPOS,Male,Melbourne
11.28,8.39,24/4/2025,COL-6309864,1,Coles,8.39,The Bare Bird Chicken Drumsticks | 460g,2.89,7382497,Meat & Seafood,COL-53A85DDD82,Credit card,Male,Darwin
32.07,29.6,19/4/2025,COL-9973390,5,Coles,148,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,2.47,9672965,Meat & Seafood,COL-4D1E17C242,Credit card,Male,Adelaide
10.67,8.27,4/4/2025,COL-6722076,2,Coles,16.54,Coles Boneless Pork Shoulder Roast | approx 2.6kg,2.4,9413890,Meat & Seafood,COL-0503D6010D,Store card,Male,Canberra
7.24,5.94,21/4/2025,COL-9478471,7,Coles,41.58,The Bare Bird Whole Chicken | approx 1.6kg,1.3,3091133,Meat & Seafood,COL-E58CC9C655,Cash,Female,Sydney
0.36,0.25,20/4/2025,COL-E157008,1,Coles,0.25,Green's Gravy Granules for Roast Meat | 120g,0.11,7302781,Meat & Seafood,COL-14CCB479BC,Credit card,Female,Adelaide
29.61,29.61,1/4/2025,COL-7694381,2,Coles,59.22,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,0,2686701,Meat & Seafood,COL-B6384C7323,Credit card,Female,Sydney
23.11,22.5,12/4/2025,COL-8327337,2,Coles,45,The Bare Bird Chicken Breast Fillet | 600g,0.61,7362278,Meat & Seafood,COL-232DB4816F,EFTPOS,Male,Hobart
8.37,6.42,9/4/2025,COL-0424955,10,Coles,64.2,Coles Lamb Leg Roast Half | approx 1.74kg,1.95,9246074,Meat & Seafood,COL-62BB6FD2DF,EFTPOS,Female,Adelaide
10.46,8.22,20/4/2025,COL-0326936,10,Coles,82.2,Coles Boneless Pork Shoulder Roast | approx 2.6kg,2.24,9413883,Meat & Seafood,COL-9C3B0FEB2E,Gift card,Female,Perth
16.94,14.47,6/4/2025,COL-5450153,1,Coles,14.47,Coles Finest Mixed Selection Sausage Pack | 500g,2.47,5928535,Meat & Seafood,COL-3386284C73,EFTPOS,Female,Darwin
21.5,18.82,18/4/2025,COL-6623860,4,Coles,75.28,Coles Pork Belly Roast Boneless | approx 1.3kg,2.68,2839588,Meat & Seafood,COL-972DE044E9,Credit card,Male,Melbourne
0.36,0.1,27/4/2025,COL-C854942,3,Coles,0.3,Green's Gravy Granules for Roast Meat | 120g,0.48,7302779,Meat & Seafood,COL-96791DF340,Cash,Male,Melbourne
28.72,25.76,24/4/2025,COL-A580126,1,Coles,25.76,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,2.96,3954678,Meat & Seafood,COL-BDECE6B21C,EFTPOS,Male,Canberra
33.53,32.5,28/4/2025,COL-C731046,1,Coles,32.5,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,1.03,9672967,Meat & Seafood,COL-C15ECB303E,Store card,Female,Adelaide
26.22,25.3,30/4/2025,COL-5615566,10,Coles,253,Coles Deli Thawed Australian Cooked Black Tiger Prawns Extra Large | approx 250g,0.92,2686698,Meat & Seafood,COL-25E620763F,Store card,Female,Perth
26.96,23.3,1/4/2025,COL-F688072,3,Coles,69.9,The Bare Bird Chicken Thigh Fillets | 480g,3.66,7382542,Meat & Seafood,COL-69A4860051,Credit card,Male,Canberra
24.59,21.02,19/4/2025,COL-9933621,1,Coles,21.02,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,3.57,3954674,Meat & Seafood,COL-88096992B1,Credit card,Male,Canberra
16.52,12.14,12/4/2025,COL-7181447,2,Coles,24.28,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,4.38,5969869,Meat & Seafood,COL-CA5174547E,Credit card,Female,Melbourne
16.3,14.44,26/4/2025,COL-3100283,2,Coles,28.88,Coles Finest Carbon Neutral Pork Leg Roast | approx 1kg,1.86,6409072,Meat & Seafood,COL-4FAA6C8F35,Cash,Male,Brisbane
12.82,9.42,7/4/2025,COL-0749358,3,Coles,28.26,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,3.4,2741881,Meat & Seafood,COL-EADD1F0081,Gift card,Female,Sydney
19.46,16.68,30/4/2025,COL-1998803,2,Coles,33.36,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,2.78,8836823,Meat & Seafood,COL-DCAD90C037,Credit card,Female,Canberra
9.51,8.4,18/4/2025,COL-0387552,3,Coles,25.2,Coles Boneless Pork Shoulder Roast | approx 2.6kg,1.11,9413882,Meat & Seafood,COL-5D448AD61C,Store card,Female,Perth
18.84,14.55,24/4/2025,COL-0418186,1,Coles,14.55,Coles Pork Belly Roast Boneless | approx 1.3kg,4.29,2839585,Meat & Seafood,COL-ADA0E80AC9,Store card,Male,Melbourne
8.64,8.64,3/4/2025,COL-E499948,2,Coles,17.28,Coles Lamb Leg Roast Half | approx 1.74kg,0,9246074,Meat & Seafood,COL-F7C9DB30FB,Credit card,Female,Hobart
24.86,19.77,5/4/2025,COL-5201955,1,Coles,19.77,The Bare Bird Chicken Thigh Fillets | 480g,5.09,7382546,Meat & Seafood,COL-8D5F644877,EFTPOS,Female,Adelaide
34.96,34.24,23/4/2025,COL-1485928,7,Coles,239.68,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,0.72,9672969,Meat & Seafood,COL-89204D3D47,Store card,Female,Perth
9.36,6.78,1/4/2025,COL-6777141,1,Coles,6.78,Coles Lamb Leg Roast Half | approx 1.74kg,2.58,9246070,Meat & Seafood,COL-EF2588C01A,Credit card,Male,Darwin
8.77,6.35,25/4/2025,COL-6543721,5,Coles,31.75,Coles Boneless Pork Shoulder Roast | approx 2.6kg,2.42,9413882,Meat & Seafood,COL-1CB0D1EE6A,Gift card,Male,Brisbane
17.71,12.41,1/4/2025,COL-B179796,2,Coles,24.82,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,5.3,8836815,Meat & Seafood,COL-DF3F476931,Store card,Female,Perth
32.11,24.94,19/4/2025,COL-8537766,3,Coles,74.82,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,7.17,9672960,Meat & Seafood,COL-26BC16B820,Credit card,Female,Perth
8.69,7.97,10/4/2025,COL-0411919,2,Coles,15.94,Coles Boneless Pork Shoulder Roast | approx 2.6kg,0.72,9413885,Meat & Seafood,COL-F92A6810B8,Gift card,Male,Adelaide
30.85,21.7,18/4/2025,COL-1225909,4,Coles,86.8,The Bare Bird Chicken Tenderloins | 480g,9.15,7382536,Meat & Seafood,COL-9DE830C857,Credit card,Male,Canberra
26.13,23.12,20/4/2025,COL-9248728,6,Coles,138.72,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,3.01,9224256,Meat & Seafood,COL-9573E46AC3,Gift card,Male,Melbourne
0.27,0.17,10/4/2025,COL-8579123,2,Coles,0.34,Green's Gravy Granules for Roast Meat | 120g,0.1,7302781,Meat & Seafood,COL-26447B7D1A,Credit card,Female,Sydney
29.26,29.26,3/4/2025,COL-6226169,2,Coles,58.52,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,0,3954677,Meat & Seafood,COL-33715B315F,Store card,Male,Darwin
7.96,6.77,2/4/2025,COL-0599651,4,Coles,27.08,Coles Lamb Leg Roast Half | approx 1.74kg,1.19,9246075,Meat & Seafood,COL-C84111D35D,Gift card,Female,Brisbane
29.64,28.08,17/4/2025,COL-5115040,1,Coles,28.08,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,1.56,3954675,Meat & Seafood,COL-017D70F1EB,Credit card,Female,Darwin
33.36,30.94,15/4/2025,COL-3190277,4,Coles,123.76,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,2.42,9223340,Meat & Seafood,COL-06ADA3AFE9,EFTPOS,Female,Brisbane
9.46,8.63,22/4/2025,COL-7577358,1,Coles,8.63,The Bare Bird Chicken Drumsticks | 460g,0.83,7382499,Meat & Seafood,COL-A3DC1BAB1B,EFTPOS,Male,Darwin
23.04,21.66,15/4/2025,COL-8383185,4,Coles,86.64,The Bare Bird Chicken Breast Fillet | 600g,1.38,7362280,Meat & Seafood,COL-4F185FCECB,EFTPOS,Male,Melbourne
5.96,4.46,12/4/2025,COL-0837019,3,Coles,13.38,Coles Boneless Pork Leg Roast | approx 2.1kg,1.5,4174800,Meat & Seafood,COL-2DDA6236C2,Credit card,Male,Canberra
27.21,27.21,12/4/2025,COL-F166357,1,Coles,27.21,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,0,3954681,Meat & Seafood,COL-75D835A9A8,Cash,Male,Adelaide
11.14,11.14,1/4/2025,COL-4325942,4,Coles,44.56,Coles Boneless Pork Shoulder Roast | approx 2.6kg,0,9413881,Meat & Seafood,COL-6B4C5B5E17,Store card,Female,Perth
10.23,9.61,9/4/2025,COL-2516849,3,Coles,28.83,Coles Boneless Pork Shoulder Roast | approx 2.6kg,0.62,9413888,Meat & Seafood,COL-96BE3007BD,Credit card,Female,Adelaide
27.41,20.85,30/4/2025,COL-C131350,2,Coles,41.7,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,6.56,9672964,Meat & Seafood,COL-821AF8EC50,Store card,Female,Darwin
29.04,21.97,26/4/2025,COL-1621586,2,Coles,43.94,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,7.07,3954683,Meat & Seafood,COL-B275D2EDB0,EFTPOS,Female,Melbourne
8.18,8.18,9/4/2025,COL-D970791,3,Coles,24.54,The Bare Bird Whole Chicken | approx 1.6kg,0,3091128,Meat & Seafood,COL-AF6D45EDF7,Gift card,Male,Adelaide
18.35,17.46,17/4/2025,COL-E532458,1,Coles,17.46,Coles RSPCA Approved Chicken Breast Schnitzel Plain Crumb | 600g,0.89,5969874,Meat & Seafood,COL-A1D01C700E,Credit card,Female,Hobart
10.66,9.49,26/4/2025,COL-5113913,9,Coles,85.41,Coles Boneless Pork Shoulder Roast | approx 2.6kg,1.17,9413887,Meat & Seafood,COL-08F7258185,Credit card,Female,Canberra
9.61,8.31,13/4/2025,COL-1788505,4,Coles,33.24,The Bare Bird Whole Chicken | approx 1.6kg,1.3,3091128,Meat & Seafood,COL-8BE8141015,Credit card,Female,Hobart
8.57,7.48,1/4/2025,COL-2906913,1,Coles,7.48,Coles Lamb Leg Roast Half | approx 1.74kg,1.09,9246073,Meat & Seafood,COL-418549B1EE,Cash,Female,Brisbane
20.8,19.74,2/4/2025,COL-8844385,6,Coles,118.44,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,1.06,8836814,Meat & Seafood,COL-1F7A24F2BD,EFTPOS,Female,Perth
25.98,25.98,15/4/2025,COL-9853790,2,Coles,51.96,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,0,9223340,Meat & Seafood,COL-9966DA8618,Credit card,Male,Perth
31.77,31.77,29/4/2025,COL-F312544,4,Coles,127.08,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,0,9223342,Meat & Seafood,COL-4EB0E02206,EFTPOS,Male,Sydney
14.74,11.32,20/4/2025,COL-8125598,2,Coles,22.64,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,3.42,2741875,Meat & Seafood,COL-8F12A487FC,Credit card,Female,Darwin
27.75,24.42,2/4/2025,COL-8297205,5,Coles,122.1,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,3.33,9223337,Meat & Seafood,COL-DAD81333DA,Credit card,Female,Adelaide
18.22,14.32,5/4/2025,COL-7823176,5,Coles,71.6,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,3.9,8836814,Meat & Seafood,COL-B2E19D2071,Store card,Male,Brisbane
11.98,9.71,23/4/2025,COL-E949717,4,Coles,38.84,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,2.27,2741872,Meat & Seafood,COL-783F11E20A,Credit card,Male,Adelaide
28.65,28.65,26/4/2025,COL-0781765,2,Coles,57.3,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,0,3954678,Meat & Seafood,COL-9C9A700D3F,EFTPOS,Female,Melbourne
16.08,13.01,19/4/2025,COL-1690570,2,Coles,26.02,Coles Finest Carbon Neutral Pork Leg Roast | approx 1kg,3.07,6409077,Meat & Seafood,COL-ACAE3BC9F5,EFTPOS,Female,Perth
9.69,8.42,19/4/2025,COL-D686095,2,Coles,16.84,The Bare Bird Whole Chicken | approx 1.6kg,1.27,3091128,Meat & Seafood,COL-987E71AA1B,EFTPOS,Male,Adelaide
29.5,23.27,1/4/2025,COL-F930434,1,Coles,23.27,The Bare Bird Chicken Thigh Fillets | 480g,6.23,7382539,Meat & Seafood,COL-D4EB277B6B,Credit card,Male,Sydney
7.51,5.27,25/4/2025,COL-7850328,2,Coles,10.54,The Bare Bird Whole Chicken | approx 1.6kg,2.24,3091128,Meat & Seafood,COL-8E3F43FBFB,EFTPOS,Female,Perth
13.74,13.19,24/4/2025,COL-1400434,4,Coles,52.76,Coles Free Range Pork Leg Roast Boneless | approx 1.8kg,0.55,2741872,Meat & Seafood,COL-A9F933DB04,Credit card,Female,Hobart
11.6,10.7,7/4/2025,COL-B192710,6,Coles,64.2,The Bare Bird Chicken Drumsticks | 460g,0.9,7382493,Meat & Seafood,COL-396540F6E1,EFTPOS,Female,Adelaide
9.38,8.07,21/4/2025,COL-B578420,2,Coles,16.14,Coles Boneless Pork Shoulder Roast | approx 2.6kg,1.31,9413886,Meat & Seafood,COL-BEC66B4B25,Credit card,Male,Brisbane
18.86,14.52,6/4/2025,COL-F671044,2,Coles,29.04,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,4.34,8836820,Meat & Seafood,COL-7319F6A9CB,EFTPOS,Female,Darwin
23.32,19.39,1/4/2025,COL-5491399,6,Coles,116.34,The Bare Bird Chicken Breast Fillet | 600g,3.93,7362279,Meat & Seafood,COL-ACB76BD22D,EFTPOS,Male,Melbourne
28.56,25.53,5/4/2025,COL-B861474,7,Coles,178.71,Cleaver's Organic Grass-Fed Premium Beef Mince | 500g,3.03,9224263,Meat & Seafood,COL-D3C7271957,Store card,Female,Perth
6,6,5/4/2025,COL-4436290,3,Coles,18,Coles Boneless Pork Leg Roast | approx 2.1kg,0,4174804,Meat & Seafood,COL-45902432E3,Store card,Male,Melbourne
20.71,20.16,9/4/2025,COL-B526772,1,Coles,20.16,The Bare Bird Chicken Breast Fillet | 600g,0.55,7362279,Meat & Seafood,COL-3CC2CAA4F2,EFTPOS,Female,Hobart
35.5,28.5,12/4/2025,COL-5708396,4,Coles,114,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,7,9672962,Meat & Seafood,COL-EA5F274A1C,Credit card,Female,Sydney
9.72,9.72,15/4/2025,COL-C490185,5,Coles,48.6,The Bare Bird Whole Chicken | approx 1.6kg,0,3091133,Meat & Seafood,COL-1ED13B613A,EFTPOS,Female,Hobart
19.61,15.57,13/4/2025,COL-E464314,1,Coles,15.57,The Bare Bird Chicken Breast Fillet | 600g,4.04,7362277,Meat & Seafood,COL-00CD4B4441,Cash,Male,Sydney
23.57,18.87,7/4/2025,COL-9254804,4,Coles,75.48,Coles Deli Thawed Raw Black Tiger Prawns | approx 250g,4.7,3954678,Meat & Seafood,COL-8B474F16CE,Credit card,Female,Sydney
31.92,25.39,1/4/2025,COL-F808534,4,Coles,101.56,Coles Deli Thawed Australian Cooked Black Tiger Prawns Large | approx 250g,6.53,9672961,Meat & Seafood,COL-8450ED779C,Credit card,Male,Hobart
10.68,8.77,18/4/2025,COL-D477832,2,Coles,17.54,Coles Boneless Pork Shoulder Roast | approx 2.6kg,1.91,9413884,Meat & Seafood,COL-70049FE6F8,Credit card,Female,Melbourne
18.97,18.11,11/4/2025,COL-D190644,5,Coles,90.55,Coles Pork Belly Roast Boneless | approx 1.3kg,0.86,2839580,Meat & Seafood,COL-502B636DBF,EFTPOS,Male,Brisbane
10.43,10.43,8/4/2025,COL-8244327,3,Coles,31.29,The Bare Bird Chicken Drumsticks | 460g,0,7382499,Meat & Seafood,COL-DB48BE39E4,Credit card,Female,Adelaide
9.41,9.41,26/4/2025,COL-A476091,4,Coles,37.64,Coles Boneless Pork Shoulder Roast | approx 2.6kg,0,9413889,Meat & Seafood,COL-B25645ABBB,Gift card,Female,Darwin
8.82,7.73,22/4/2025,COL-E572665,3,Coles,23.19,The Bare Bird Whole Chicken | approx 1.6kg,1.09,3091133,Meat & Seafood,COL-B4D4A9382C,EFTPOS,Male,Hobart
18.4,13.64,26/4/2025,COL-5144832,2,Coles,27.28,Coles Deli Thawed Australian MSC Raw Banana Prawns | approx 250g,4.76,8836815,Meat & Seafood,COL-F7695227E3,Credit card,Male,Darwin
0.35,0.1,14/4/2025,COL-A630949,4,Coles,0.4,Green's Gravy Granules for Roast Meat | 120g,0.37,7302784,Meat & Seafood,COL-4045E4301E,Cash,Female,Melbourne
23.72,19.93,4/4/2025,COL-4727879,5,Coles,99.65,The Bare Bird Chicken Thigh Fillets | 480g,3.79,7382540,Meat & Seafood,COL-4773568709,Credit card,Male,Canberra
9.85,7.21,20/4/2025,COL-A666452,9,Coles,64.89,Coles Boneless Pork Shoulder Roast | approx 2.6kg,2.64,9413887,Meat & Seafood,COL-9D98C5DB80,Credit card,Female,Melbourne
