Item_ID,category,item_name,best_price,item_price,unit_price,sub-category,Brand,Discount,quantity,total_price,Transaction ID,Gender,Store,Location,Payment Method,Date
360821,Health & Beauty,Rexona Advanced Protection Antiperspira ... 50mL,5.5,5.5,11.001,,Rexona,0.0,6,33.0,T-128411d6d3,Male,Coles,Hobart,Card,2025-04-13
955936,Meat & Seafood,Coles RSPCA Approved Chicken Burgers Plain ... 400g,5.5,5.5,13.751,,Coles,0.0,3,16.5,T-2ee52991a2,Male,Coles,Hobart,Online,2025-01-05
344210,"Dairy, Eggs & Fridge",Coles Kitchen Chicken & Bacon Pasta Bake | 350g,7.0,8.0,2.291,,Coles,0.0,3,21.0,T-a69bfcf3a7,Female,Coles,Melbourne,Card,2025-04-10
115221,Drinks,Bickford's Iced Coffee Syrup | 500mL,7.0,7.0,1.401,,Bickford's ,0.0,3,21.0,T-13cd56ca40,Female,Coles,Darwin,Voucher,2024-10-27
987953,Pantry,Zafarelli Spirali Pasta No 56 | 500g,2.0,2.0,0.401,,Zafarelli,0.2,2,4.0,T-db268587b5,Female,Coles,Perth,Cash,2025-04-20
525671,"Dairy, Eggs & Fridge",Coles Finest Ham Mushroom Olive Pizza | 360g,6.5,6.5,1.811,,Coles,0.0,4,26.0,T-81c9c8bf2e,Female,Coles,Melbourne,Online,2024-12-13
828139,Health & Beauty,L'Oreal True Match Concealer Cream Beige | 6.8mL,26.0,26.0,38.241,,L'Oreal,0.0,5,130.0,T-a5662fd558,Male,Coles,Melbourne,Voucher,2024-11-29
337231,"Dairy, Eggs & Fridge",Big M Dairy HDPE Milk Flavoured Milk | 2L,6.5,6.5,3.251,,Big M,0.3,3,19.5,T-1321c40bd5,Female,Coles,Melbourne,Cash,2024-11-10
538145,Health & Beauty,Nad's Hypoallergenic Facial Wax Strips | 20 pack,10.5,10.5,0.531,,Nad's,0.0,6,63.0,T-bcde98f73d,Male,Coles,Sydney,Voucher,2024-12-08
344974,"Dairy, Eggs & Fridge",Bulla Light Sour Cream | 400mL,5.5,5.5,1.381,,Bulla,0.1,3,16.5,T-4d7d90a6ff,Male,Coles,Darwin,Online,2025-03-13
487778,"Dairy, Eggs & Fridge",A2 Light Milk | 2L,6.9,6.9,3.451,,A2,0.0,1,6.9,T-db0bbc143b,Female,Coles,Darwin,Card,2025-03-28
370771,Drinks,Bundaberg Brewed Passionfruit 6x200mL | 6 pack,5.75,5.75,4.791,,Bundaberg,0.3,1,5.75,T-3eadeb30b0,Male,Coles,Adelaide,Voucher,2025-01-16
424337,Pantry,Zafarelli Spaghettini No 3 | 500g,2.0,2.0,0.401,,Zafarelli,0.2,5,10.0,T-64b7d5ca09,Female,Coles,Canberra,Card,2025-03-10
489562,"Dairy, Eggs & Fridge",A2 Lactose Free Full Cream Milk | 1L,3.9,3.9,3.9,,A2,0.0,3,11.7,T-f85909c152,Male,Coles,Canberra,Cash,2024-11-29
182747,"Dairy, Eggs & Fridge",Coles Kitchen Butter Chicken | 350g,7.0,8.0,2.291,,Coles,0.3,1,7.0,T-5ffc1691fd,Male,Coles,Perth,Cash,2024-10-24
953923,"Dairy, Eggs & Fridge",Black Swan Tzatziki Dip | 200g,3.5,4.0,2.001,,Black Swan,0.1,3,10.5,T-fb3094df3e,Male,Coles,Canberra,Card,2024-12-20
379890,Drinks,Bushells Blue Label Black Tea Bags | 50 pack,2.5,2.5,2.751,,Bushells Blue,0.0,2,5.0,T-2eb7bdb5b8,Male,Coles,Canberra,Online,2025-02-22
839250,"Dairy, Eggs & Fridge",Chris' Heritage Blue Cheese Fig & Pistachio Sav ... 170g,7.0,7.0,4.121,,Chris,0.2,1,7.0,T-4fe872bb65,Female,Coles,Adelaide,Online,2025-02-27
337693,"Dairy, Eggs & Fridge",Coles Kitchen Buffalo Chicken Mac & Cheese | 350g,7.0,7.5,2.141,,Coles,0.3,4,28.0,T-15f41ead19,Female,Coles,Sydney,Cash,2025-03-02
290757,Health & Beauty,Nivea Body Lotion Rich | 250mL,6.5,6.5,2.601,,Nivea,0.0,1,6.5,T-14a0fdb7c9,Male,Coles,Brisbane,Cash,2024-12-31
164827,Health & Beauty,Myaura Body Wash Coconut | 300g,10.0,10.0,3.331,,Myaura,0.0,1,10.0,T-49417c6058,Female,Coles,Sydney,Voucher,2025-03-01
124385,"Dairy, Eggs & Fridge",Chobani Fit High Protein Yogurt Pouch Vanilla | 140g,2.8,2.8,2.001,,Chobani,0.2,5,14.0,T-306a2a58e0,Female,Coles,Darwin,Card,2025-02-03
981802,Meat & Seafood,Coles RSPCA Approved Chicken Thigh ... approx 1.2kg,16.2,16.2,13.501,,Coles,0.0,3,48.6,T-1882e3f1f4,Female,Coles,Darwin,Voucher,2024-12-08
398440,Drinks,Belvoir Farms Non Alc Peach 4x250mL | 4 pack,7.5,7.5,7.501,,Belvoir Farms,0.1,5,37.5,T-814dfe2523,Male,Coles,Hobart,Online,2025-01-03
525671,"Dairy, Eggs & Fridge",Coles Finest Ham Mushroom Olive Pizza | 360g,6.5,6.5,1.811,,Coles,0.0,4,26.0,T-4b685b35fd,Female,Coles,Adelaide,Voucher,2025-04-15
320160,Drinks,Bundaberg Brewed Ginger Beer 6X200mL | 6 pack,5.75,5.75,4.791,,Bundaberg,0.3,1,5.75,T-a40b6291e9,Male,Coles,Adelaide,Card,2025-04-18
398200,"Dairy, Eggs & Fridge",Coles Creamy Vanilla Dessert 2 Pack | 300g,2.2,2.2,0.731,,Coles,0.3,6,13.2,T-9e5b2584ee,Male,Coles,Hobart,Cash,2024-12-22
952251,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Vanilla | 907g,6.3,6.3,0.691,,Chobani,0.2,3,18.9,T-34a7c0cafd,Male,Coles,Melbourne,Card,2024-12-18
409761,Drinks,Bickfords Cordial Pineapple & Lime | 750mL,5.0,5.0,6.671,,Bickford's ,0.1,2,10.0,T-3306464685,Female,Coles,Perth,Card,2024-12-27
193972,"Dairy, Eggs & Fridge",Activia Low Fat Vanilla Yoghurt 4x125g | 500g,5.75,5.75,1.151,,Active,0.2,3,17.25,T-df900e5b12,Male,Coles,Hobart,Voucher,2025-03-24
563424,"Dairy, Eggs & Fridge",Cocobella Dairy Free Mango Coconut Yoghurt | 500g,6.0,6.0,1.201,,Cocobella,0.0,6,36.0,T-20fa92f2ff,Male,Coles,Brisbane,Online,2025-02-11
983394,"Dairy, Eggs & Fridge",Big M Chocolate Flavoured Milk | 600mL,2.9,2.9,4.831,,Big M,0.3,3,8.7,T-209f8aef91,Male,Coles,Melbourne,Voucher,2024-12-21
461571,"Dairy, Eggs & Fridge",A2 Lactose Free Full Cream Milk | 2L,6.9,6.9,3.45,,A2,0.0,1,6.9,T-11a5b94c5e,Female,Coles,Hobart,Online,2024-11-08
198222,"Dairy, Eggs & Fridge",Black Swan Crafted Spinach And Feta Dip | 170g,4.6,4.6,2.711,,Black Swan,0.1,2,9.2,T-7071f89035,Male,Coles,Perth,Card,2025-04-04
231555,Drinks,Bundaberg Diet Ginger Beer Multipack ... 10 pack,16.8,16.8,4.481,,Bundaberg,0.3,2,33.6,T-b435af66cc,Male,Coles,Sydney,Card,2024-12-23
901698,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Natural Whole Milk | 907g,6.3,6.3,0.691,,Chobani,0.2,5,31.5,T-ea30b33761,Male,Coles,Perth,Online,2024-11-17
694590,Meat & Seafood,Coles No Added Hormone Beef Steak Crumbed | 340g,9.8,9.8,28.821,,Coles,0.0,2,19.6,T-2f2564749f,Male,Coles,Sydney,Card,2024-12-20
102730,"Dairy, Eggs & Fridge",Coles Perform Mexican Style Beef & Bean Soup | 400g,5.0,5.0,1.251,,Coles,0.3,4,20.0,T-8edd5907af,Female,Coles,Sydney,Voucher,2025-03-21
596037,Bakery,Coles Apple & Cinnamon Muffins | 4 pack,4.0,4.7,1.181,,Coles,0.0,6,24.0,T-fda25f04fb,Male,Coles,Brisbane,Voucher,2025-03-27
202046,"Dairy, Eggs & Fridge",Coles Cheese Slices 84 pack | 1kg,12.5,12.5,12.501,,Coles,0.0,4,50.0,T-aad3cf851f,Male,Coles,Brisbane,Online,2025-01-13
701155,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Mixed Berry | 150g,2.7,2.7,1.801,,Chobani,0.2,3,8.1,T-1ebbd1b1be,Female,Coles,Brisbane,Voucher,2025-02-21
387640,"Dairy, Eggs & Fridge",Cocobella Coconut Passionfruit Yoghurt | 150g,1.25,1.25,0.831,,Cocobella,0.0,6,7.5,T-41a1cc13cb,Female,Coles,Darwin,Online,2025-01-17
940139,"Dairy, Eggs & Fridge",Coles Cheese & Chive Dip | 200g,2.4,2.4,1.201,,Coles,0.0,1,2.4,T-eca3ca0c8d,Female,Coles,Darwin,Voucher,2025-02-01
679545,"Dairy, Eggs & Fridge",Bulla Dairy Low Fat Cottage Cheese Original | 500g,6.0,6.0,12.001,,Bulla,0.1,3,18.0,T-6b80395ed0,Male,Coles,Canberra,Card,2025-04-21
290757,Health & Beauty,Nivea Body Lotion Rich | 250mL,6.5,6.5,2.601,,Nivea,0.0,5,32.5,T-ba63fc4073,Female,Coles,Perth,Card,2025-03-16
829304,Health & Beauty,John Frieda Violet Crush Purple Shampoo T ... 250mL,12.0,12.0,4.801,,John,0.1,6,72.0,T-26b7a78854,Male,Coles,Adelaide,Online,2024-11-23
190793,Drinks,Blue Diamond Almond Breeze Chocolate Flavo ... 1L,3.6,3.6,3.601,,Blue Diamond,0.1,2,7.2,T-a499046486,Male,Coles,Sydney,Online,2025-04-13
337231,"Dairy, Eggs & Fridge",Big M Dairy HDPE Milk Flavoured Milk | 2L,6.5,6.5,3.251,,Big M,0.3,2,13.0,T-94cde9a089,Female,Coles,Melbourne,Online,2024-10-26
759371,"Dairy, Eggs & Fridge",Coles Cheese Spring Onion & Chive | 190g,3.8,3.8,20.001,,Coles,0.0,1,3.8,T-f09eecc156,Female,Coles,Darwin,Online,2024-12-22
610835,"Dairy, Eggs & Fridge",Chobani Flip Mint Chocolate Chip Yoghurt | 140g,3.5,3.5,2.501,,Chobani,0.2,1,3.5,T-8c5d777db6,Female,Coles,Canberra,Card,2025-03-13
954144,"Dairy, Eggs & Fridge",Coles Dairy Cheese Fetta Aust Style | 200g,3.5,3.5,17.501,,Coles,0.0,3,10.5,T-92435797b9,Female,Coles,Adelaide,Online,2025-03-16
604786,Drinks,Bickford's Cranberry Juice Drink | 1L,5.5,5.5,5.501,,Bickford's ,0.0,3,16.5,T-3d5bbc0936,Female,Coles,Hobart,Online,2025-02-01
195463,"Dairy, Eggs & Fridge",Big M Strawberry Flavoured Milk | 2L,6.5,6.5,3.251,,Big M,0.3,6,39.0,T-41620039b4,Male,Coles,Adelaide,Online,2024-12-26
963918,Health & Beauty,Palmolive Naturals Intensive Moisture Conditioner | 350mL,6.0,6.0,1.711,,Palmolive,0.2,6,36.0,T-aedb59416f,Female,Coles,Sydney,Online,2025-03-02
743502,"Dairy, Eggs & Fridge",Coles Perform Build Lemon & Herb Chicken | 435g,9.0,10.0,2.301,,Coles,0.0,1,9.0,T-ce1cb734c0,Male,Coles,Adelaide,Card,2025-02-23
923526,Meat & Seafood,Coles RSPCA Approved Chicken Necks | 1kg,6.5,6.5,6.501,,Coles,0.0,2,13.0,T-c2bbdaef8c,Female,Coles,Sydney,Voucher,2025-01-16
674937,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Pouch Mixed Berry | 100g,1.5,2.0,2.001,,Chobani,0.2,4,6.0,T-621dc71dc8,Female,Coles,Hobart,Cash,2025-02-22
398200,"Dairy, Eggs & Fridge",Coles Creamy Vanilla Dessert 2 Pack | 300g,2.2,2.2,0.731,,Coles,0.3,3,6.6,T-89580be9d3,Female,Coles,Darwin,Voucher,2024-12-31
657812,Health & Beauty,Oral-B Stages Disney Electric Toothbrush Heads | 2 pack,11.2,11.2,5.601,,Oral-B,0.0,3,33.6,T-564b8c7557,Male,Coles,Hobart,Online,2025-01-19
240103,Meat & Seafood,Coles Cold Smoked Salmon | 200g,13.0,13.0,65.001,,Coles,0.0,6,78.0,T-c731d3cfdc,Female,Coles,Perth,Card,2025-01-27
380122,"Dairy, Eggs & Fridge",Chobani Fit High Protein Greek Yogurt Passionfruit | 160g,2.8,2.8,1.751,,Chobani,0.2,6,16.8,T-3942e903a8,Female,Coles,Darwin,Online,2024-12-26
765459,Health & Beauty,L'Oreal Casting Creme Gloss Dark Brown Hair ... 1 each,10.0,10.0,10.001,,L'Oreal,0.0,1,10.0,T-6127b48107,Female,Coles,Melbourne,Cash,2025-01-20
926031,"Dairy, Eggs & Fridge",Coles Kitchen Butternut Pumpkin Soup | 300g,4.0,4.0,1.331,,Coles,0.0,5,20.0,T-4dda5fe680,Male,Coles,Canberra,Online,2024-10-25
249432,Bakery,Cadbury Raspberry Mini Rolls 5 pack | 130g,6.0,6.0,4.621,,Cadbury,0.1,5,30.0,T-1048218fd0,Male,Coles,Canberra,Online,2025-04-03
211588,Bakery,Cadbury Mixed Cupcakes 6pack | 270g,10.0,10.0,3.701,,Cadbury,0.1,4,40.0,T-ea9ead3330,Male,Coles,Sydney,Online,2024-10-29
604130,"Dairy, Eggs & Fridge",Arnott's Clix Crackers & Tasty Cheese | 31g,3.4,3.4,10.971,,Arnotts,0.1,6,20.4,T-948d92121b,Female,Coles,Adelaide,Card,2024-12-04
323175,"Dairy, Eggs & Fridge",Coles Perform Build Butter Chicken | 400g,9.0,10.0,2.501,,Coles,0.0,3,27.0,T-91c9b9637b,Female,Coles,Hobart,Cash,2025-01-13
542065,"Dairy, Eggs & Fridge",Chobani Flip Yogurt Triple Choc Brownie | 140g,3.5,3.5,2.501,,Chobani,0.2,4,14.0,T-edb580e03c,Female,Coles,Sydney,Cash,2025-04-21
644644,"Dairy, Eggs & Fridge",Coles Dairy Cheese Brie Wrapped | 125g,2.8,2.8,22.401,,Coles,0.3,5,14.0,T-4d49661d3e,Female,Coles,Melbourne,Card,2025-04-12
967925,"Dairy, Eggs & Fridge",Bega Strong & Bitey Vintage Cheese Block | 250g,7.5,7.5,30.001,,Bega,0.0,2,15.0,T-75d8a73d33,Male,Coles,Sydney,Voucher,2024-11-07
937079,Health & Beauty,John Frieda Sheer Blonde Colour Renew Shampoo G ... 245mL,12.0,12.0,4.901,,John,0.1,2,24.0,T-a135949f5e,Male,Coles,Canberra,Voucher,2025-01-22
115221,Drinks,Bickford's Iced Coffee Syrup | 500mL,7.0,7.0,1.401,,Bickford's ,0.0,1,7.0,T-846ef55688,Female,Coles,Darwin,Card,2025-03-31
744459,"Dairy, Eggs & Fridge",Ashgrove Three Peaks Tassie Trio Cheese | 140g,6.5,6.5,46.431,,Ashgrove,0.2,1,6.5,T-5b5732cf5e,Female,Coles,Brisbane,Voucher,2025-02-10
107082,"Dairy, Eggs & Fridge",Coles Perform Lean Vegetable Masala And Rice | 370g,9.0,10.0,2.701,,Coles,0.0,2,18.0,T-093c9fd2a1,Male,Coles,Canberra,Card,2024-11-26
955936,Meat & Seafood,Coles RSPCA Approved Chicken Burgers Plain ... 400g,5.5,5.5,13.751,,Coles,0.0,6,33.0,T-5897833738,Male,Coles,Perth,Card,2025-02-18
937079,Health & Beauty,John Frieda Sheer Blonde Colour Renew Shampoo G ... 245mL,12.0,12.0,4.901,,John,0.1,2,24.0,T-929b6f3306,Male,Coles,Darwin,Cash,2025-02-22
352562,Health & Beauty,Pantene Pro-V Always Smooth & Sleek Shampoo | 900mL,12.0,20.0,2.221,,Pantene,0.2,1,12.0,T-02b4d580e2,Male,Coles,Melbourne,Card,2024-12-23
498364,"Dairy, Eggs & Fridge",Coles Kitchen Braised Beef Sauce | 800g,14.0,14.0,1.751,,Coles,0.0,1,14.0,T-2f4f23e854,Male,Coles,Hobart,Voucher,2025-04-22
509124,Health & Beauty,L'Oreal Elnett Normal Strength Hair Spray | 400mL,7.5,7.5,1.881,,L'Oreal,0.0,5,37.5,T-9b3c0ee126,Female,Coles,Melbourne,Cash,2025-02-11
255493,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Pouch Vanilla | 100g,1.5,2.0,2.001,,Chobani,0.2,5,7.5,T-567eb74cfb,Male,Coles,Adelaide,Online,2024-11-22
236292,Health & Beauty,L'Oreal Casting Creme Gloss Darkest Brown Hair ... 1 each,10.0,10.0,10.001,,L'Oreal,0.0,5,50.0,T-4c34398912,Female,Coles,Perth,Voucher,2024-12-16
774281,Drinks,Avalanche 99% Sugar Free Toffee Drinking Mix | 10 pack,5.5,5.5,0.551,,Avalanche,0.0,1,5.5,T-7147f5e593,Male,Coles,Perth,Cash,2025-04-19
599769,Meat & Seafood,Coles Beef Chevaps | 400g,6.5,6.5,16.251,,Coles,0.0,1,6.5,T-3533b525cf,Male,Coles,Hobart,Cash,2025-02-27
107082,"Dairy, Eggs & Fridge",Coles Perform Lean Vegetable Masala And Rice | 370g,9.0,10.0,2.701,,Coles,0.0,3,27.0,T-e13981fd02,Male,Coles,Melbourne,Cash,2024-11-14
382133,Meat & Seafood,Coles Deli RSPCA Approved Chicken Breast Keba ... 1 each,1.4,1.4,1.401,,Coles,0.0,1,1.4,T-6c16a93bce,Male,Coles,Perth,Voucher,2025-03-09
779462,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Coconut | 160g,2.15,2.15,1.341,,Chobani,0.2,2,4.3,T-1ba427396b,Female,Coles,Melbourne,Online,2025-01-10
545317,"Dairy, Eggs & Fridge",Babybel Mini Cheese Regular | 200g,9.0,9.0,45.001,,Babybel,0.0,4,36.0,T-3624a76529,Female,Coles,Darwin,Voucher,2024-11-14
382133,Meat & Seafood,Coles Deli RSPCA Approved Chicken Breast Keba ... 1 each,1.4,1.4,1.401,,Coles,0.0,4,5.6,T-913791c2a8,Female,Coles,Brisbane,Online,2024-11-12
195605,Drinks,Bundaberg Brewed Drink Sarsaparilla 4x375mL | 4 pack,7.35,7.35,4.901,,Bundaberg,0.3,1,7.35,T-ae2545b62e,Female,Coles,Adelaide,Cash,2025-04-07
247422,Drinks,Bean Ground & Drunk Organic Classic Medium Roas ... 250g,10.5,10.5,4.201,,Bean,0.2,6,63.0,T-4d2ef9e94d,Male,Coles,Darwin,Online,2025-04-05
958116,"Dairy, Eggs & Fridge",Chobani Fit High Protein Yogurt Pouch Raspberry | 140g,2.8,2.8,2.001,,Chobani,0.2,6,16.8,T-7f9e2ca490,Male,Coles,Canberra,Voucher,2024-12-31
502167,"Dairy, Eggs & Fridge",Coles Cage Free Eggs 18 Pack | 900g,7.3,7.3,0.911,,Coles,0.0,3,21.9,T-7e28492c0a,Female,Coles,Brisbane,Cash,2024-11-10
126143,"Dairy, Eggs & Fridge",Coles Perform Build Chipotle Chicken Burrito Bowl | 400g,9.0,10.0,2.501,,Coles,0.0,2,18.0,T-112ef83066,Female,Coles,Darwin,Voucher,2025-01-30
913292,Drinks,Arkadia Vegan Chai Tea | 240g,6.3,6.3,2.631,,Arkadia,0.0,4,25.2,T-67b4b41fec,Male,Coles,Hobart,Online,2025-04-20
775288,Health & Beauty,KOi For Men Nose Hair Trimmer | 1 pack,15.0,15.0,15.001,,KOi,0.0,1,15.0,T-d30c6b4e0d,Female,Coles,Melbourne,Voucher,2024-11-21
833496,Drinks,Bundaberg Brewed Drink Passionfruit 4x375mL | 4 pack,7.35,7.35,4.901,,Bundaberg,0.3,6,44.1,T-b5f51d5149,Female,Coles,Canberra,Card,2024-11-05
617544,Meat & Seafood,Cleaver's Organic Grass-Fed Extra Lean Beef Mince | 500g,15.0,15.0,30.001,,Cleaver's,0.0,6,90.0,T-f51447e116,Female,Coles,Brisbane,Voucher,2024-11-28
470823,"Dairy, Eggs & Fridge",Bio Original Cheese Block | 200g,7.0,7.0,35.001,,Bio,0.0,4,28.0,T-ad130f8dfe,Male,Coles,Canberra,Cash,2025-01-08
324571,"Dairy, Eggs & Fridge",Black Swan Dip Chunky Basil Pesto & Cashew | 150g,5.0,5.0,3.331,,Black Swan,0.1,2,10.0,T-55f895f67f,Male,Coles,Hobart,Cash,2024-12-08
895072,Health & Beauty,Pantene Pro-V Classic Clean Conditioner | 900mL,12.0,20.0,2.221,,Pantene,0.2,2,24.0,T-924e1ba805,Female,Coles,Melbourne,Cash,2025-03-09
320640,Drinks,Bickford's Pink Grapefruit Cordial | 750mL,5.0,5.0,6.671,,Bickford's ,0.0,1,5.0,T-3129bbf0e4,Female,Coles,Hobart,Online,2024-11-30
503591,Health & Beauty,L'Oreal Paris Paradise Mascara Black | 6.4mL,19.5,26.0,40.631,,L'Oreal,0.0,5,97.5,T-b7c809cd6b,Male,Coles,Canberra,Card,2025-03-11
443891,Drinks,Arkadia Spice Chai Tea Sachets 20 pack | 400g,13.0,13.0,0.651,,Arkadia,0.0,4,52.0,T-f7fb0acbed,Male,Coles,Hobart,Voucher,2025-02-16
809769,Drinks,Bonvit Tea Bags Dandelion | 32 pack,9.0,9.0,0.281,,Bonvit,0.2,5,45.0,T-bd90b81509,Male,Coles,Adelaide,Card,2025-01-09
243502,Bakery,Buttercup Country Split White Bread | 450g,4.0,4.0,0.891,,Buttercup,0.0,5,20.0,T-cb61bcc076,Female,Coles,Hobart,Cash,2024-11-01
257864,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Mango Passionfruit | 680g,6.8,6.8,1.001,,Chobani,0.2,6,40.8,T-94eab136a8,Male,Coles,Melbourne,Cash,2025-02-03
164215,Health & Beauty,Pantene Nutrient Blends Shampoo Jojoba Oil | 500mL,15.0,25.0,5.001,,Pantene,0.2,5,75.0,T-1ce8ca1b80,Male,Coles,Brisbane,Cash,2025-02-04
344210,"Dairy, Eggs & Fridge",Coles Kitchen Chicken & Bacon Pasta Bake | 350g,7.0,8.0,2.291,,Coles,0.0,4,28.0,T-54d342595e,Female,Coles,Darwin,Voucher,2025-01-05
347788,Health & Beauty,Johnson's Body Care Moisturising Body Wash | 1L,9.0,9.0,0.901,,Johnson's,0.2,5,45.0,T-f4e44ab633,Female,Coles,Adelaide,Online,2024-11-25
873023,"Dairy, Eggs & Fridge",A2 Lactose Free Light Milk | 2L,6.9,6.9,3.45,,A2,0.0,6,41.4,T-f57c495c43,Female,Coles,Canberra,Cash,2025-04-21
820281,"Dairy, Eggs & Fridge",25 Degrees South Native Pumpkin Ricotta Raviol ... 325g,9.0,9.0,2.771,,25 Degrees,0.0,3,27.0,T-bcc92edcde,Male,Coles,Perth,Online,2024-12-31
100484,Pantry,Zafarelli Spaghetti No 4 | 500g,2.0,2.0,0.401,,Zafarelli,0.2,3,6.0,T-6e9e8716a5,Male,Coles,Adelaide,Voucher,2024-12-31
227124,"Dairy, Eggs & Fridge",Chobani Flip Yogurt Limited Edition | 140g,3.5,3.5,2.501,,Chobani,0.2,3,10.5,T-d80cf3a59e,Male,Coles,Brisbane,Cash,2025-03-17
509001,Health & Beauty,L'Oreal Men Expert Moisturiser Magnesium ... 50mL,10.8,10.8,21.601,,L'Oreal,0.0,4,43.2,T-f29985f788,Male,Coles,Sydney,Card,2025-01-28
461571,"Dairy, Eggs & Fridge",A2 Lactose Free Full Cream Milk | 2L,6.9,6.9,3.45,,A2,0.0,6,41.4,T-c116d7a73d,Male,Coles,Brisbane,Voucher,2024-12-24
967925,"Dairy, Eggs & Fridge",Bega Strong & Bitey Vintage Cheese Block | 250g,7.5,7.5,30.001,,Bega,0.0,2,15.0,T-ac53466425,Male,Coles,Adelaide,Card,2024-10-27
693721,Meat & Seafood,Coles No Added Hormone Beef Porterhouse ... 450g,18.0,18.0,40.001,,Coles,0.3,4,72.0,T-cfb0adfcc7,Female,Coles,Canberra,Online,2025-02-09
550862,"Dairy, Eggs & Fridge",Chobani Oat Milk Plain | 1L,4.0,4.0,4.0,,Chobani,0.2,3,12.0,T-30c68f4c19,Female,Coles,Canberra,Card,2025-03-01
321967,Health & Beauty,Nivea Sun Kids Ultra Protect & Play Sunscreen L ... 200mL,21.5,21.5,10.751,,Nivea,0.0,2,43.0,T-901df940e3,Male,Coles,Melbourne,Card,2025-01-22
274172,"Dairy, Eggs & Fridge",Australian Gold Dairy Cheese Brie | 115g,4.5,4.5,39.131,,Australian Gold Dairy,0.0,2,9.0,T-bcacf14cdc,Male,Coles,Sydney,Card,2024-12-21
131865,Drinks,Bundaberg Brewed Drink Lemon Lime Bitter 4x375 ... 4 pack,7.35,7.35,4.901,,Bundaberg,0.3,5,36.75,T-c91114b970,Female,Coles,Adelaide,Card,2025-04-08
337693,"Dairy, Eggs & Fridge",Coles Kitchen Buffalo Chicken Mac & Cheese | 350g,7.0,7.5,2.141,,Coles,0.3,3,21.0,T-b7fd6381e7,Male,Coles,Brisbane,Online,2025-01-18
551252,"Dairy, Eggs & Fridge",Coles Cheese Shredded Tasty Light | 700g,9.5,9.5,13.571,,Coles,0.3,5,47.5,T-29edc78a7a,Male,Coles,Sydney,Online,2024-12-18
106653,"Dairy, Eggs & Fridge",Coles Kitchen Chicken & Mushroom Pie | 700g,15.8,15.8,2.261,,Coles,0.0,3,47.4,T-ff3b0d8b73,Female,Coles,Hobart,Card,2024-11-19
440516,"Dairy, Eggs & Fridge",Bulla Thickened Cream | 600mL,6.0,6.0,1.001,,Bulla,0.1,1,6.0,T-c729bdac3b,Male,Coles,Perth,Cash,2024-12-01
701155,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Mixed Berry | 150g,2.7,2.7,1.801,,Chobani,0.2,2,5.4,T-c31cbde4ea,Male,Coles,Perth,Card,2025-03-15
236402,Health & Beauty,L'Oreal Casting Creme Gloss Medium Brown Hair ... 1 each,10.0,10.0,10.001,,L'Oreal,0.0,3,30.0,T-fd48ee2a20,Male,Coles,Darwin,Card,2025-02-26
489562,"Dairy, Eggs & Fridge",A2 Lactose Free Full Cream Milk | 1L,3.9,3.9,3.9,,A2,0.0,6,23.4,T-646ef4e829,Female,Coles,Brisbane,Card,2025-03-16
873023,"Dairy, Eggs & Fridge",A2 Lactose Free Light Milk | 2L,6.9,6.9,3.45,,A2,0.0,1,6.9,T-96eec4d194,Female,Coles,Melbourne,Voucher,2024-12-15
598193,"Dairy, Eggs & Fridge",Babushka's Probiotic Kefir Yoghurt Organic Natural | 750mL,4.7,4.7,0.631,,Babushka's Probiotic Kefir,0.1,3,14.1,T-3ca1caadfc,Female,Coles,Darwin,Card,2024-12-18
353336,Drinks,Bickford's Cordial Tropical | 750mL,5.0,5.0,6.671,,Bickford's ,0.0,5,25.0,T-b082608eb8,Male,Coles,Canberra,Voucher,2024-12-24
422203,"Dairy, Eggs & Fridge",A2 Light Fat Milk | 1L,3.9,3.9,3.901,,A2,0.0,6,23.4,T-751c769e11,Male,Coles,Brisbane,Online,2025-04-18
552147,"Dairy, Eggs & Fridge",Black Swan Spicy Capsicum Dip | 200g,3.5,4.0,2.001,,Black Swan,0.1,2,7.0,T-574492ad0f,Female,Coles,Canberra,Cash,2024-11-15
406292,Meat & Seafood,Cleaver's Organic Grass-Fed Beef Meatballs | 380g,11.0,11.0,28.951,,Cleaver's,0.0,2,22.0,T-ac097a0231,Male,Coles,Perth,Card,2024-11-21
525316,"Dairy, Eggs & Fridge",Ashgrove Tasmanian Smoked Cheddar The Hazards | 140g,6.5,6.5,46.431,,Ashgrove,0.2,3,19.5,T-0c129e01e6,Male,Coles,Canberra,Cash,2025-02-16
336008,Pantry,Wokka Singapore Style Wok Ready Noodles | 440g,2.7,2.7,0.611,,Wokka,0.0,6,16.2,T-689f04c9a1,Male,Coles,Melbourne,Voucher,2024-12-14
478528,"Dairy, Eggs & Fridge",A2 Dairy Light Milk | 3L,9.9,9.9,3.301,,A2,0.0,2,19.8,T-71e196bc14,Female,Coles,Perth,Cash,2024-12-03
